
07-04 18:16:58.594  4822  4854 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:17:24.395  4822  4854 I Unity   : [STATISTIC]2118;15538698;0;15538282;2086293504;16084992;4548194951;17188;83958;74479;148802;331613;164896;1624010;48021;0;27;0.01554885;
07-04 18:17:24.407  4822  4854 I Unity   : [STATISTIC]2119;13451719;0;13451250;2086293504;16084992;4548199047;19479;84792;73958;0;158958;220312;1643334;0;0;27;0.0134601;
07-04 18:17:24.421  4822  4854 I Unity   : [STATISTIC]2120;13128854;0;13128229;2088390656;16084992;4548203143;19166;72917;72500;263854;270261;168333;1499896;60156;0;27;0.01313734;
07-04 18:17:24.435  4822  4854 I Unity   : [STATISTIC]2121;11169167;0;11168542;2088390656;16084992;4548207239;0;0;0;0;148594;0;0;0;0;27;0.01117797;
07-04 18:17:24.449  4822  4854 I Unity   : [STATISTIC]2122;15755052;0;15754687;2088390656;16084992;4548207239;20886;80833;78125;0;165469;212136;1678436;0;0;27;0.01577052;
07-04 18:17:24.463  4822  4854 I Unity   : [STATISTIC]2123;14400729;0;14400312;2090770432;16084992;4548219527;21042;79427;73125;285989;324895;240313;1579530;41354;0;27;0.01440859;
07-04 18:17:24.476  4822  4854 I Unity   : [STATISTIC]2124;14472813;0;14472447;2090770432;16084992;4548223623;19636;101822;89115;0;191979;177604;1706459;0;0;27;0.01448219;
07-04 18:17:24.490  4822  4854 I Unity   : [STATISTIC]2125;12963125;0;12962709;2092924928;16084992;4548243259;36406;97292;87500;244844;312916;170781;1580886;43125;0;27;0.01297432;
07-04 18:17:24.505  4822  4854 I Unity   : [STATISTIC]2126;12941355;0;12940989;2092924928;16084992;4548247355;17552;81302;77240;0;112240;231615;1562345;0;0;27;0.01295057;
07-04 18:17:24.519  4822  4854 I Unity   : [STATISTIC]2127;14317708;0;14317396;2094809088;16084992;4548274223;0;0;0;281979;289531;0;0;56666;0;27;0.01432719;
07-04 18:17:24.533  4822  4854 I Unity   : [STATISTIC]2128;16448437;0;16447969;2095042560;16084992;4548274223;15625;78073;65938;0;291043;137031;1545781;0;0;27;0.01645333;
07-04 18:17:24.547  4822  4854 I Unity   : [STATISTIC]2129;11881094;0;11880729;2095042560;16084992;4565051439;15365;77135;65156;0;151302;162292;1376875;0;0;27;0.01190495;
07-04 18:17:24.561  4822  4854 I Unity   : [STATISTIC]2130;15412761;0;15412343;2097201152;16084992;4565067823;15781;75260;65730;255052;344895;174167;1535052;59792;0;27;0.01542885;
07-04 18:17:24.573  4822  4854 I Unity   : [STATISTIC]2131;12761042;0;12760625;2097246208;16084992;4565067823;22656;81146;80885;0;171823;249532;1609375;0;0;27;0.01276792;
07-04 18:17:24.588  4822  4854 I Unity   : [STATISTIC]2132;13831563;0;13831094;2099392512;16084992;4581861423;27500;95521;90417;342709;350573;219428;1707343;61510;0;27;0.01384125;
07-04 18:17:24.602  4822  4854 I Unity   : [STATISTIC]2133;11726041;0;11725677;2099519488;16084992;4581861423;0;0;0;0;128177;0;0;0;0;27;0.01173651;
07-04 18:17:24.616  4822  4854 I Unity   : [STATISTIC]2134;17256615;0;17256094;2099953664;16084992;4581861423;31667;89010;130834;0;362500;237656;2117864;0;0;27;0.01726646;
07-04 18:17:24.630  4822  4854 I Unity   : [STATISTIC]2135;13519063;0;13518645;2101846016;16084992;4581869615;25313;80938;97396;172969;501148;184427;1565417;61926;0;27;0.01352875;
07-04 18:17:24.644  4822  4854 I Unity   : [STATISTIC]2136;11930313;0;11930000;2101846016;16084992;4581869615;18750;76250;71094;0;164115;162709;1492865;0;0;27;0.01193854;
07-04 18:17:24.658  4822  4854 I Unity   : [STATISTIC]2137;15433333;0;15432969;2104000512;16084992;4581881903;19740;81354;71042;251979;354584;164271;1538957;54999;0;27;0.0154424;
07-04 18:17:24.672  4822  4854 I Unity   : [STATISTIC]2138;13394688;0;13394323;2104483840;16084992;4582020139;23073;80468;86719;543542;111666;199948;1650729;0;0;27;0.01340391;
07-04 18:17:24.686  4822  4854 I Unity   : [STATISTIC]2139;13405156;0;13404740;2106626048;16084992;4582028331;0;0;0;283698;296823;0;0;61042;0;27;0.01341417;
07-04 18:17:24.699  4822  4854 I Unity   : [STATISTIC]2140;13621042;0;13620677;2106626048;16084992;4582028331;17864;76250;69219;0;177239;164583;1380520;0;0;27;0.01362984;
07-04 18:17:24.713  4822  4854 I Unity   : [STATISTIC]2141;13681406;0;13680938;2106626048;16084992;4582028331;17292;71093;68438;0;160417;168594;1486927;0;0;27;0.01369135;
07-04 18:17:24.727  4822  4854 I Unity   : [STATISTIC]2142;15904792;0;15904375;2108997632;16084992;4582036523;21093;77292;82084;268907;419791;172604;1595781;61667;0;27;0.01591432;
07-04 18:17:24.741  4822  4854 I Unity   : [STATISTIC]2143;12874792;0;12874115;2108997632;16084992;4582036523;17448;95521;82604;0;201875;172448;1663438;0;0;27;0.01288156;
07-04 18:17:24.755  4822  4854 I Unity   : [STATISTIC]2144;15475313;0;15474896;2110881792;16084992;4582044715;16563;88073;60260;294792;283229;120833;1469635;67708;0;27;0.01548771;
07-04 18:17:24.769  4822  4854 I Unity   : [STATISTIC]2145;9193646;0;9193333;2110881792;16084992;4582044715;0;0;0;0;120260;0;0;0;0;27;0.009202447;
07-04 18:17:24.783  4822  4854 I Unity   : [STATISTIC]2146;18553437;0;18553021;2111315968;16084992;4582044715;44063;119479;155469;0;363489;273594;2348021;0;0;27;0.01856297;
07-04 18:17:24.795  4822  4854 I Unity   : [STATISTIC]2147;12907031;0;12906563;2113200128;16084992;4582052907;15052;73386;73125;253854;330469;165521;1418750;51353;0;27;0.01291521;
07-04 18:17:24.809  4822  4854 I Unity   : [STATISTIC]2148;10904010;0;10903594;2113363968;16084992;4582052907;17448;78750;77969;0;246407;275521;1547344;0;0;27;0.01091344;
07-04 18:17:24.823  4822  4854 I Unity   : [STATISTIC]2149;14981458;0;14980937;2113593344;16084992;4582052907;24583;85521;98334;0;295155;192187;1953125;0;0;27;0.01499094;
07-04 18:17:24.837  4822  4854 I Unity   : [STATISTIC]2150;12386823;0;12386458;2113593344;16084992;4582052907;0;0;0;0;123385;0;0;0;0;27;0.0123912;
07-04 18:17:24.851  4822  4854 I Unity   : [STATISTIC]2151;16533177;0;16532708;2115735552;16084992;4598846507;23750;123385;84583;285729;306146;266354;1711822;63126;0;27;0.01655104;
07-04 18:17:24.865  4822  4854 I Unity   : [STATISTIC]2152;11544636;0;11544270;2115735552;16084992;4598846507;21823;102969;104323;0;184792;161042;1624376;0;0;27;0.01155729;
07-04 18:17:24.880  4822  4854 I Unity   : [STATISTIC]2153;16465364;0;16464896;2115735552;16084992;4598846507;41146;127553;120989;0;233386;382031;2431875;0;0;27;0.01647432;
07-04 18:17:24.892  4822  4854 I Unity   : [STATISTIC]2154;15923229;0;15921667;2117898240;16084992;4615631915;20052;79062;73177;176719;376666;240937;1779479;83698;0;27;0.01591901;
07-04 18:17:24.906  4822  4854 I Unity   : [STATISTIC]2155;9678229;0;9677760;2118127616;16084992;4615631915;17761;82396;378125;0;174688;140729;1807811;0;0;27;0.009714479;
07-04 18:17:24.920  4822  4854 I Unity   : [STATISTIC]2156;12580677;0;12580156;2118127616;16084992;4615631915;0;0;0;0;336770;0;0;0;0;27;0.01258594;
07-04 18:17:24.936  4822  4854 I Unity   : [STATISTIC]2157;17790104;0;17789636;2118127616;16084992;4615631915;35677;89636;207031;0;219270;222292;2025574;0;0;27;0.01780672;
07-04 18:17:24.949  4822  4854 I Unity   : [STATISTIC]2158;13895573;0;13895260;2120278016;16084992;4615644203;17969;74740;111927;170886;293750;182708;1625677;59167;0;27;0.01390344;
07-04 18:17:24.963  4822  4854 I Unity   : [STATISTIC]2159;12056666;0;12055990;2120278016;16084992;4615648299;20209;76875;83489;0;166250;171875;1465626;0;0;27;0.01206588;
07-04 18:17:24.977  4822  4854 I Unity   : [STATISTIC]2160;15068125;0;15067604;2120278016;16084992;4615648299;17500;73489;73698;0;180573;170104;1542395;0;0;27;0.01507859;
07-04 18:17:24.990  4822  4854 I Unity   : [STATISTIC]2161;13550416;0;13550104;2120523776;16084992;4615648299;17292;91667;77604;0;342918;205052;1853125;0;0;27;0.01356135;
07-04 18:17:25.004  4822  4854 I Unity   : [STATISTIC]2162;12435730;0;12435208;2120597504;16084992;4615648299;16614;96407;73178;0;113646;212396;1716406;0;0;27;0.0124451;
07-04 18:17:25.018  4822  4854 I Unity   : [STATISTIC]2163;13853177;0;13852813;2122477568;16084992;4615656491;0;0;0;298698;290313;0;0;60000;0;27;0.01386177;
07-04 18:17:25.032  4822  4854 I Unity   : [STATISTIC]2164;14301875;0;14301563;2122477568;16084992;4615656491;19115;80625;78802;0;222551;181771;1613594;0;0;27;0.01431073;
07-04 18:17:25.046  4822  4854 I Unity   : [STATISTIC]2165;16701927;0;16701563;2122477568;16084992;4615656491;26615;95104;108073;0;215052;300782;2240469;0;0;27;0.01670974;
07-04 18:17:25.060  4822  4854 I Unity   : [STATISTIC]2166;11174948;0;11174583;2122477568;16084992;4615656491;18906;75729;68281;0;319636;168802;1488646;0;0;27;0.01118391;
07-04 18:17:25.074  4822  4854 I Unity   : [STATISTIC]2167;13702500;0;13702135;2122477568;16084992;4615656491;17344;78438;75938;0;175625;250208;1603386;0;0;27;0.01371167;
07-04 18:17:25.088  4822  4854 I Unity   : [STATISTIC]2168;14263177;0;14262656;2124632064;16084992;4615672875;0;0;0;241459;297812;0;0;71510;0;27;0.01427365;
07-04 18:17:25.102  4822  4854 I Unity   : [STATISTIC]2169;13433021;0;13432708;2124632064;16084992;4615672875;27083;76979;110312;0;187292;253594;1646458;0;0;27;0.01344266;
07-04 18:17:25.116  4822  4854 I Unity   : [STATISTIC]2170;13851563;0;13851146;2124632064;16084992;4615672875;16094;76094;61302;0;169739;231302;1492137;0;0;27;0.01386052;
07-04 18:17:25.130  4822  4854 I Unity   : [STATISTIC]2171;14839219;0;14838854;2124886016;16084992;4615672875;17136;79532;72552;0;326823;152084;1398490;0;0;27;0.0148474;
07-04 18:17:25.144  4822  4854 I Unity   : [STATISTIC]2172;13890625;0;13890208;2124886016;16084992;4615672875;20053;80625;68854;0;165468;183229;1487343;0;0;27;0.01390016;
07-04 18:17:25.158  4822  4854 I Unity   : [STATISTIC]2173;16052708;0;16052239;2127032320;16084992;4615685163;21042;75989;78333;266980;348178;182239;1598543;60001;0;27;0.01606104;
07-04 18:17:25.170  4822  4854 I Unity   : [STATISTIC]2174;11901979;0;11901666;2127032320;16084992;4615668315;16354;76093;65677;0;220261;186198;1528594;0;0;27;0.01190979;
07-04 18:17:25.185  4822  4854 I Unity   : [STATISTIC]2175;12422969;0;12422448;2129338368;16084992;4615676507;0;0;0;179375;289323;0;0;57031;0;27;0.01243219;
07-04 18:17:25.199  4822  4854 I Unity   : [STATISTIC]2176;16592448;0;16592031;2130149376;16084992;4615676507;30834;114531;110833;0;236718;312292;2241198;0;0;27;0.01660542;
07-04 18:17:25.213  4822  4854 I Unity   : [STATISTIC]2177;12426667;0;12426250;2130149376;16084992;4615676507;17708;78906;66875;0;343854;213490;1530989;0;0;27;0.0124338;
07-04 18:17:25.226  4822  4854 I Unity   : [STATISTIC]2178;15005782;0;15005416;2132606976;16084992;4632461915;19479;75468;74531;323750;279688;259636;1567864;50937;0;27;0.01501693;
07-04 18:17:25.240  4822  4854 I Unity   : [STATISTIC]2179;11927396;0;11926979;2132606976;16084992;4632461915;22031;87031;76459;0;282813;223490;1571249;0;0;27;0.0119376;
07-04 18:17:25.254  4822  4854 I Unity   : [STATISTIC]2180;14928229;0;14927865;2134794240;16084992;4632501063;0;0;0;290260;307500;0;0;68750;0;27;0.01493656;
07-04 18:17:25.267  4822  4854 I Unity   : [STATISTIC]2181;12930625;0;12930209;2134794240;16084992;4632501063;26562;98855;87239;0;199635;155782;1749584;0;0;27;0.0129437;
07-04 18:17:25.282  4822  4854 I Unity   : [STATISTIC]2182;13003646;0;13003230;2134794240;16084992;4632501063;38906;75312;90313;0;314376;383958;1802708;0;0;27;0.01301313;
07-04 18:17:25.297  4822  4854 I Unity   : [STATISTIC]2183;15013125;0;15012604;2134794240;16084992;4632501063;18438;82032;75677;0;371562;206146;1622864;0;0;27;0.01502323;
07-04 18:17:25.310  4822  4854 I Unity   : [STATISTIC]2184;14380261;0;14379843;2134806528;16084992;4632501063;22292;77500;73594;0;366980;177917;1596459;0;0;27;0.01438958;
07-04 18:17:25.324  4822  4854 I Unity   : [STATISTIC]2185;13664270;0;13663802;2134847488;16084992;4632501063;16718;76093;66093;0;365312;160312;1522082;0;0;27;0.0136737;
07-04 18:17:25.338  4822  4854 I Unity   : [STATISTIC]2186;12589219;0;12588854;2134847488;16084992;4632501063;0;0;0;0;301665;0;0;0;0;27;0.01260005;
07-04 18:17:25.352  4822  4854 I Unity   : [STATISTIC]2187;14403281;0;14402969;2134847488;16084992;4632501063;17396;77396;60468;0;194636;160417;1372708;0;0;27;0.01441338;
07-04 18:17:25.366  4822  4854 I Unity   : [STATISTIC]2188;17067188;0;17066719;2134847488;16084992;4632501063;27084;102864;109115;0;518282;230156;2071198;0;0;27;0.0170762;
07-04 18:17:25.379  4822  4854 I Unity   : [STATISTIC]2189;12183802;0;12183490;2134847488;16084992;4632501063;24479;75938;91614;0;332917;182239;1600000;0;0;27;0.01219182;
07-04 18:17:25.394  4822  4854 I Unity   : [STATISTIC]2190;12337084;0;12336667;2134847488;16084992;4632501063;17187;97292;70677;0;314894;358125;1758385;0;0;27;0.01234578;
07-04 18:17:25.408  4822  4854 I Unity   : [STATISTIC]2191;14775729;0;14775313;2134855680;16084992;4632501063;19896;77813;78542;0;305624;189740;1658125;0;0;27;0.01478667;
07-04 18:17:25.422  4822  4854 I Unity   : [STATISTIC]2192;14458906;0;14458594;2134855680;16084992;4632501063;18593;115260;74323;0;285365;225834;1748594;0;0;27;0.01446656;
07-04 18:17:25.435  4822  4854 I Unity   : [STATISTIC]2193;12043489;0;12043125;2134847488;16084992;4632501063;0;0;0;0;294531;0;0;0;0;27;0.01205229;
07-04 18:17:25.449  4822  4854 I Unity   : [STATISTIC]2194;14848282;0;14847812;2134847488;16084992;4632481211;19740;85261;77448;0;171563;211563;1719532;0;0;27;0.01485859;
07-04 18:17:25.464  4822  4854 I Unity   : [STATISTIC]2195;13460312;0;13459844;2134847488;16084992;4632481211;17500;79792;80625;0;318647;170885;1520000;0;0;27;0.01347172;
07-04 18:17:25.478  4822  4854 I Unity   : [STATISTIC]2196;18062864;0;18062344;2134847488;16084992;4632481211;39635;78541;130000;0;614218;180260;2289895;0;0;27;0.01807177;
07-04 18:17:25.491  4822  4854 I Unity   : [STATISTIC]2197;12129167;0;12128698;2134843392;16084992;4632481211;18750;77031;74843;0;460573;141250;1663751;0;0;27;0.01213734;
07-04 18:17:25.505  4822  4854 I Unity   : [STATISTIC]2198;11926146;0;11925782;2134843392;16084992;4632481211;15469;85521;67604;0;263229;202708;1554375;0;0;27;0.01193583;
07-04 18:17:25.518  4822  4854 I Unity   : [STATISTIC]2199;12004792;0;12004427;2134863872;16084992;4632481211;0;0;0;0;309636;0;0;0;0;27;0.01201313;
07-04 18:17:25.532  4822  4854 I Unity   : [STATISTIC]2200;15877396;0;15876927;2134863872;16084992;4632481211;18698;91406;75990;0;211615;196979;1657865;0;0;27;0.01588823;
07-04 18:17:25.547  4822  4854 I Unity   : [STATISTIC]2201;13224583;0;13224218;2134863872;16084992;4632481211;18906;74323;71875;0;321875;243802;1510157;0;0;27;0.01323636;
07-04 18:17:25.561  4822  4854 I Unity   : [STATISTIC]2202;15007240;0;15006927;2134863872;16084992;4632481211;23594;80469;79218;0;375625;198489;1680781;0;0;27;0.01501604;
07-04 18:17:25.574  4822  4854 I Unity   : [STATISTIC]2203;13361094;0;13360573;2134863872;16084992;4632481211;17031;77344;82135;0;318333;198125;1568072;0;0;27;0.01337;
07-04 18:17:25.588  4822  4854 I Unity   : [STATISTIC]2204;11404271;0;11403646;2134863872;16084992;4632481211;0;0;0;0;298125;0;0;0;0;27;0.01141068;
07-04 18:17:25.602  4822  4854 I Unity   : [STATISTIC]2205;16391250;0;16390729;2135109632;16084992;4632481211;20833;90104;81198;0;205105;290729;1721457;0;0;27;0.01640651;
07-04 18:17:25.616  4822  4854 I Unity   : [STATISTIC]2206;13701823;0;13701354;2135392256;16084992;4632481211;17344;74948;63333;0;352188;187552;1483229;0;0;27;0.01371151;
07-04 18:17:25.630  4822  4854 I Unity   : [STATISTIC]2207;14413334;0;14412812;2135392256;16084992;4632481211;25000;91302;86041;0;407293;213698;1727710;0;0;27;0.01442125;
07-04 18:17:25.643  4822  4854 I Unity   : [STATISTIC]2208;14021979;0;14021667;2135392256;16084992;4632481211;17188;76511;67760;0;373645;161041;1498906;0;0;27;0.01403177;
07-04 18:17:25.658  4822  4854 I Unity   : [STATISTIC]2209;14709635;0;14709167;2137845760;16084992;4632516575;16719;83437;85365;368697;336145;177396;1652396;62501;0;27;0.01472026;
07-04 18:17:25.670  4822  4854 I Unity   : [STATISTIC]2210;12217760;0;12217396;2137845760;16084992;4632516575;22084;84895;79011;0;284896;193437;1669584;0;0;27;0.01222636;
07-04 18:17:25.684  4822  4854 I Unity   : [STATISTIC]2211;10632708;0;10632343;2137886720;16084992;4632516575;0;0;0;0;283490;0;0;0;0;27;0.01064187;
07-04 18:17:25.700  4822  4854 I Unity   : [STATISTIC]2212;16163594;0;16163021;2137886720;16084992;4632516575;23073;84480;104688;0;194167;328646;1788853;0;0;27;0.01617245;
07-04 18:17:25.713  4822  4854 I Unity   : [STATISTIC]2213;15737083;0;15736615;2137878528;16084992;4632516575;18802;81823;78125;0;353646;205313;1583124;0;0;27;0.01574714;
07-04 18:17:25.727  4822  4854 I Unity   : [STATISTIC]2214;13659062;0;13658594;2137878528;16084992;4632516575;18854;76250;80677;0;350834;160625;1583750;0;0;27;0.01366906;
07-04 18:17:25.741  4822  4854 I Unity   : [STATISTIC]2215;13709167;0;13708855;2137878528;16084992;4632516575;17917;78542;69844;0;380575;182135;1579479;0;0;27;0.0137188;
07-04 18:17:25.755  4822  4854 I Unity   : [STATISTIC]2216;13097813;0;13097292;2137890816;16084992;4632516575;15468;77083;70261;0;266928;224687;1507083;0;0;27;0.01310865;
07-04 18:17:25.769  4822  4854 I Unity   : [STATISTIC]2217;12988438;0;12988072;2137882624;16084992;4632516575;0;0;0;0;292969;0;0;0;0;27;0.01299745;
07-04 18:17:25.783  4822  4854 I Unity   : [STATISTIC]2218;18101875;0;18101459;2137890816;16084992;4632516575;42292;101198;156459;0;376355;269375;2621250;0;0;27;0.01811172;
07-04 18:17:25.797  4822  4854 I Unity   : [STATISTIC]2219;11927604;0;11927135;2137890816;16084992;4632516575;25208;83178;111354;0;377759;146093;1589011;0;0;27;0.01193672;
07-04 18:17:25.810  4822  4854 I Unity   : [STATISTIC]2220;13283750;0;13283438;2137890816;16084992;4632516575;17291;73177;66146;0;313541;167448;1401249;0;0;27;0.01329338;
07-04 18:17:25.825  4822  4854 I Unity   : [STATISTIC]2221;13420156;0;13419792;2137890816;16084992;4632516575;17709;74895;75052;0;356459;182292;1510521;0;0;27;0.01342943;
07-04 18:17:25.839  4822  4854 I Unity   : [STATISTIC]2222;15297812;0;15297396;2137890816;16084992;4632516575;0;0;0;0;361770;0;0;0;0;27;0.01530385;
07-04 18:17:25.852  4822  4854 I Unity   : [STATISTIC]2223;13073542;0;13073073;2137890816;16084992;4632516575;16875;72865;71719;0;217917;203697;1502657;0;0;27;0.01309089;
07-04 18:17:25.866  4822  4854 I Unity   : [STATISTIC]2224;13078438;0;13078020;2137890816;16084992;4632516575;17083;84635;73230;0;334062;199687;1521406;0;0;27;0.01309026;
07-04 18:17:25.880  4822  4854 I Unity   : [STATISTIC]2225;15019636;0;15019323;2137882624;16084992;4632516575;23281;80990;93386;0;418750;257031;1736042;0;0;27;0.01503203;
07-04 18:17:25.893  4822  4854 I Unity   : [STATISTIC]2226;13215156;0;13214792;2137890816;16084992;4632516575;27604;76354;114792;0;347552;218854;1682552;0;0;27;0.01322365;
07-04 18:17:25.908  4822  4854 I Unity   : [STATISTIC]2227;13419844;0;13419427;2137890816;16084992;4632516575;16719;77083;66511;0;333644;207187;1409376;0;0;27;0.0134312;
07-04 18:17:25.922  4822  4854 I Unity   : [STATISTIC]2228;13235521;0;13235157;2137890816;16084992;4632516575;0;0;0;0;298176;0;0;0;0;27;0.01324479;
07-04 18:17:25.936  4822  4854 I Unity   : [STATISTIC]2229;17658281;0;17657813;2137882624;16084992;4632516575;29844;94219;116823;0;759688;174739;2398854;0;0;27;0.01766766;
07-04 18:17:25.950  4822  4854 I Unity   : [STATISTIC]2230;11689322;0;11688802;2137882624;16084992;4632516575;20417;93542;72864;0;422499;178906;1592657;0;0;27;0.01169797;
07-04 18:17:25.963  4822  4854 I Unity   : [STATISTIC]2231;13797187;0;13796718;2137894912;16084992;4632516575;17969;78333;72552;0;326042;162500;1495417;0;0;27;0.01380812;
07-04 18:17:25.977  4822  4854 I Unity   : [STATISTIC]2232;13196979;0;13196563;2137894912;16084992;4632516575;17083;77188;70781;0;350834;234584;1522707;0;0;27;0.01320766;
07-04 18:17:25.991  4822  4854 I Unity   : [STATISTIC]2233;14114896;0;14114427;2137886720;16084992;4632516575;18855;79114;85781;0;351927;203021;1530627;0;0;27;0.0141226;
07-04 18:17:26.005  4822  4854 I Unity   : [STATISTIC]2234;14506302;0;14505834;2137886720;16084992;4632516575;0;0;0;0;333907;0;0;0;0;27;0.01451312;
07-04 18:17:26.019  4822  4854 I Unity   : [STATISTIC]2235;13058437;0;13058021;2137886720;16084992;4632516575;17031;76458;67083;0;167656;164583;1345990;0;0;27;0.01308156;
07-04 18:17:26.034  4822  4854 I Unity   : [STATISTIC]2236;13918489;0;13918073;2137886720;16084992;4632516575;18333;81354;80468;0;359739;189896;1575105;0;0;27;0.01392833;
