
07-04 11:53:44.416  6016  6044 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:54:17.500  6016  6044 I Unity   : [STATISTIC]2566;16412760;0;16412448;3336028160;15986688;7341989311;0;0;0;0;0;0;0;0;0;52448;228334;139635;188750;0;0;0;27;0.01642557;
07-04 11:54:17.517  6016  6044 I Unity   : [STATISTIC]2567;16156979;0;16156615;3338137600;15986688;7342005695;0;0;0;0;0;0;0;0;0;54323;242917;125417;175677;0;0;0;27;0.01616411;
07-04 11:54:17.533  6016  6044 I Unity   : [STATISTIC]2568;16905417;0;16904896;3338354688;15986688;7342005695;0;0;0;0;0;0;0;0;0;688178;226823;145573;0;0;0;0;27;0.01691609;
07-04 11:54:17.551  6016  6044 I Unity   : [STATISTIC]2569;17380312;0;17380000;3339247616;15986688;7341984191;0;0;0;0;0;0;0;0;0;573698;233959;223334;0;0;0;0;27;0.01738838;
07-04 11:54:17.569  6016  6044 I Unity   : [STATISTIC]2570;17827292;0;17826927;3339755520;15986688;7341984191;0;0;0;0;0;0;0;0;0;361875;221458;170573;0;0;0;0;27;0.01783521;
07-04 11:54:17.587  6016  6044 I Unity   : [STATISTIC]2571;18890260;0;18889792;3340218368;15986688;7341984191;0;0;0;0;0;0;0;0;0;58073;219531;215938;0;0;0;0;27;0.01890417;
07-04 11:54:17.605  6016  6044 I Unity   : [STATISTIC]2572;17892552;0;17892187;3340488704;15986688;7358761407;0;0;0;0;0;0;0;0;0;63645;231562;190052;0;0;0;0;27;0.01790198;
07-04 11:54:17.622  6016  6044 I Unity   : [STATISTIC]2573;16571250;0;16570782;3342888960;15986688;7358812663;0;0;0;0;0;0;0;0;0;53333;225469;149375;396667;0;0;0;27;0.01657677;
07-04 11:54:17.640  6016  6044 I Unity   : [STATISTIC]2574;17874218;0;17873646;3345174528;15986688;7358841715;0;0;0;0;0;0;0;0;0;53073;222864;141563;366459;0;0;0;27;0.01788396;
07-04 11:54:17.656  6016  6044 I Unity   : [STATISTIC]2575;15616718;0;15616354;3345412096;15986688;7358841715;0;0;0;0;0;0;0;0;0;52969;222760;145156;0;0;0;0;27;0.01562703;
07-04 11:54:17.671  6016  6044 I Unity   : [STATISTIC]2576;16147031;0;16146614;3345412096;15986688;7358841715;0;0;0;0;0;0;0;0;0;48125;222864;110573;0;0;0;0;27;0.01615641;
07-04 11:54:17.686  6016  6044 I Unity   : [STATISTIC]2577;14768698;0;14768281;3345420288;15986688;7375618931;0;0;0;0;0;0;0;0;0;52344;278854;131980;0;0;0;0;27;0.0147762;
07-04 11:54:17.701  6016  6044 I Unity   : [STATISTIC]2578;14328906;0;14328490;3345420288;15986688;7375618931;0;0;0;0;0;0;0;0;0;47344;223177;106562;0;0;0;0;27;0.01434063;
07-04 11:54:17.718  6016  6044 I Unity   : [STATISTIC]2579;16853750;0;16853229;3347824640;15986688;7375627123;0;0;0;0;0;0;0;0;0;55781;219479;107291;326823;0;0;0;27;0.01686172;
07-04 11:54:17.735  6016  6044 I Unity   : [STATISTIC]2580;17333073;0;17332604;3350323200;15986688;7375651699;0;0;0;0;0;0;0;0;0;47031;242968;156979;164115;0;0;0;27;0.01734307;
07-04 11:54:17.752  6016  6044 I Unity   : [STATISTIC]2581;16830937;0;16830573;3350544384;15986688;7375651699;0;0;0;0;0;0;0;0;0;48542;375000;115990;0;0;0;0;27;0.0168162;
07-04 11:54:17.769  6016  6044 I Unity   : [STATISTIC]2582;17042500;0;17042187;3352584192;15986688;7375659891;0;0;0;0;0;0;0;0;0;128021;220834;195208;202084;0;0;0;27;0.0170738;
07-04 11:54:17.785  6016  6044 I Unity   : [STATISTIC]2583;15891146;0;15890729;3352846336;15986688;7375659891;0;0;0;0;0;0;0;0;0;52396;220833;108125;0;0;0;0;27;0.01590125;
07-04 11:54:17.800  6016  6044 I Unity   : [STATISTIC]2584;15682135;0;15681719;3353600000;15986688;7375659891;0;0;0;0;0;0;0;0;0;45781;220469;116667;0;0;0;0;27;0.01569156;
07-04 11:54:17.818  6016  6044 I Unity   : [STATISTIC]2585;17037500;0;17037188;3355697152;15986688;7392453491;0;0;0;0;0;0;0;0;0;50313;218333;113073;266511;0;0;0;27;0.01704589;
07-04 11:54:17.835  6016  6044 I Unity   : [STATISTIC]2586;17335781;0;17335469;3358175232;15986688;7409251187;0;0;0;0;0;0;0;0;0;51563;224479;118854;258073;0;0;0;27;0.01730849;
07-04 11:54:17.852  6016  6044 I Unity   : [STATISTIC]2587;17337239;0;17336823;3360452608;15986688;7409278139;0;0;0;0;0;0;0;0;0;85313;234792;149895;351823;0;0;0;27;0.01742729;
07-04 11:54:17.869  6016  6044 I Unity   : [STATISTIC]2588;17015833;0;17015469;3362635776;15986688;7409313919;0;0;0;0;0;0;0;0;0;48697;219635;124636;306562;0;0;0;27;0.01702417;
07-04 11:54:17.885  6016  6044 I Unity   : [STATISTIC]2589;15363021;0;15362604;3362770944;15986688;7409313919;0;0;0;0;0;0;0;0;0;48541;223698;112865;0;0;0;0;27;0.01537266;
07-04 11:54:17.899  6016  6044 I Unity   : [STATISTIC]2590;14766823;0;14766510;3362770944;15986688;7409313919;0;0;0;0;0;0;0;0;0;52709;216250;130208;0;0;0;0;27;0.01477542;
07-04 11:54:17.915  6016  6044 I Unity   : [STATISTIC]2591;15470677;0;15469948;3363799040;15986688;7409313919;0;0;0;0;0;0;0;0;0;55416;225364;120104;0;0;0;0;27;0.01547979;
07-04 11:54:17.932  6016  6044 I Unity   : [STATISTIC]2592;16770989;0;16770625;3365879808;15986688;7426107519;0;0;0;0;0;0;0;0;0;45156;234948;124479;177187;0;0;0;27;0.01678083;
07-04 11:54:17.949  6016  6044 I Unity   : [STATISTIC]2593;16833125;0;16832709;3368087552;15986688;7426123903;0;0;0;0;0;0;0;0;0;50834;228542;129687;170313;0;0;0;27;0.01684198;
07-04 11:54:17.964  6016  6044 I Unity   : [STATISTIC]2594;15854844;0;15854480;3370622976;15986688;7426150491;0;0;0;0;0;0;0;0;0;49896;219166;118281;535781;0;0;0;27;0.01586531;
07-04 11:54:17.980  6016  6044 I Unity   : [STATISTIC]2595;15524740;0;15524375;3370622976;15986688;7426150491;0;0;0;0;0;0;0;0;0;59688;228698;119062;0;0;0;0;27;0.01553375;
07-04 11:54:17.996  6016  6044 I Unity   : [STATISTIC]2596;16571354;0;16570938;3372658688;15986688;7426177547;0;0;0;0;0;0;0;0;0;59740;212553;117605;324166;0;0;0;27;0.01657969;
07-04 11:54:18.012  6016  6044 I Unity   : [STATISTIC]2597;15172240;0;15171875;3373195264;15986688;7426181643;0;0;0;0;0;0;0;0;0;46823;221511;108646;0;0;0;0;27;0.01518125;
07-04 11:54:18.027  6016  6044 I Unity   : [STATISTIC]2598;15116354;0;15115833;3373338624;15986688;7426181643;0;0;0;0;0;0;0;0;0;43958;218021;108906;0;0;0;0;27;0.01512521;
07-04 11:54:18.042  6016  6044 I Unity   : [STATISTIC]2599;15474427;0;15473959;3373842432;15986688;7426181643;0;0;0;0;0;0;0;0;0;43230;403282;114688;0;0;0;0;27;0.01548385;
07-04 11:54:18.060  6016  6044 I Unity   : [STATISTIC]2600;17286771;0;17286406;3375992832;15986688;7442975243;0;0;0;0;0;0;0;0;0;51354;222344;121094;268073;0;0;0;27;0.01729589;
07-04 11:54:18.076  6016  6044 I Unity   : [STATISTIC]2601;16661250;0;16660938;3378409472;15986688;7442991627;0;0;0;0;0;0;0;0;0;54740;220625;118334;299531;0;0;0;27;0.01667146;
07-04 11:54:18.091  6016  6044 I Unity   : [STATISTIC]2602;15079844;0;15079479;3378618368;15986688;7442991627;0;0;0;0;0;0;0;0;0;49479;217239;109270;0;0;0;0;27;0.01508844;
07-04 11:54:18.106  6016  6044 I Unity   : [STATISTIC]2603;15065208;0;15064740;3379105792;15986688;7442991627;0;0;0;0;0;0;0;0;0;60313;221042;122865;0;0;0;0;27;0.01507583;
07-04 11:54:18.118  6016  6044 I Unity   : [STATISTIC]2604;11583386;0;11582916;3379359744;15986688;7459768843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01159229;
07-04 11:54:18.135  6016  6044 I Unity   : [STATISTIC]2605;17179948;0;17179323;3381706752;15986688;7459785227;0;0;0;0;0;0;0;0;0;57448;225312;120104;181250;0;0;0;27;0.01718818;
07-04 11:54:18.152  6016  6044 I Unity   : [STATISTIC]2606;16945885;0;16945573;3384430592;15986688;7459797515;0;0;0;0;0;0;0;0;0;46198;233385;131407;209896;0;0;0;27;0.01695656;
07-04 11:54:18.169  6016  6044 I Unity   : [STATISTIC]2607;17240521;0;17240104;3386699776;15986688;7459817995;0;0;0;0;0;0;0;0;0;41562;215364;135573;286875;0;0;0;27;0.01724838;
07-04 11:54:18.188  6016  6044 I Unity   : [STATISTIC]2608;18958646;0;18958177;3388911616;15986688;7459834379;0;0;0;0;0;0;0;0;0;54271;215989;116823;504323;0;0;0;27;0.01897255;
07-04 11:54:18.205  6016  6044 I Unity   : [STATISTIC]2609;17127552;0;17126979;3391565824;15986688;7459860847;0;0;0;0;0;0;0;0;0;59375;228489;120990;394792;0;0;0;27;0.01713292;
07-04 11:54:18.222  6016  6044 I Unity   : [STATISTIC]2610;16488646;0;16488334;3393736704;15986688;7459898895;0;0;0;0;0;0;0;0;0;47760;216355;112812;332396;0;0;0;27;0.01649953;
07-04 11:54:18.238  6016  6044 I Unity   : [STATISTIC]2611;16141667;0;16141302;3393970176;15986688;7459898895;0;0;0;0;0;0;0;0;0;58854;222917;232604;0;0;0;0;27;0.01615078;
07-04 11:54:18.253  6016  6044 I Unity   : [STATISTIC]2612;15300573;0;15300156;3394215936;15986688;7459898895;0;0;0;0;0;0;0;0;0;51615;223177;118906;0;0;0;0;27;0.01531026;
07-04 11:54:18.269  6016  6044 I Unity   : [STATISTIC]2613;15094584;0;15094271;3394215936;15986688;7459898895;0;0;0;0;0;0;0;0;0;49219;218177;115364;0;0;0;0;27;0.01509401;
07-04 11:54:18.284  6016  6044 I Unity   : [STATISTIC]2614;15103282;0;15102968;3394736128;15986688;7493453327;0;0;0;0;0;0;0;0;0;51459;219948;104063;0;0;0;0;27;0.01514005;
07-04 11:54:18.299  6016  6044 I Unity   : [STATISTIC]2615;15248386;0;15247917;3394736128;15986688;7493453327;0;0;0;0;0;0;0;0;0;52708;224843;113542;0;0;0;0;27;0.0152575;
07-04 11:54:18.316  6016  6044 I Unity   : [STATISTIC]2616;16894167;0;16893646;3396845568;15986688;7493453327;0;0;0;0;0;0;0;0;0;62447;298906;116615;166302;0;0;0;27;0.01690297;
07-04 11:54:18.332  6016  6044 I Unity   : [STATISTIC]2617;16622708;0;16622344;3397505024;15986688;7493453327;0;0;0;0;0;0;0;0;0;45416;220052;109218;0;0;0;0;27;0.01663255;
07-04 11:54:18.350  6016  6044 I Unity   : [STATISTIC]2618;17089688;0;17089167;3399618560;15986688;7493461519;0;0;0;0;0;0;0;0;0;48958;217865;314583;177552;0;0;0;27;0.01709922;
07-04 11:54:18.367  6016  6044 I Unity   : [STATISTIC]2619;17013124;0;17012760;3402272768;15986688;7493461519;0;0;0;0;0;0;0;0;0;44532;269271;107813;588021;0;0;0;27;0.0170213;
07-04 11:54:18.384  6016  6044 I Unity   : [STATISTIC]2620;17187396;0;17187083;3404808192;15986688;7493485319;0;0;0;0;0;0;0;0;0;49218;274531;124739;294375;0;0;0;27;0.01719771;
07-04 11:54:18.399  6016  6044 I Unity   : [STATISTIC]2621;15597396;0;15596771;3405062144;15986688;7493485319;0;0;0;0;0;0;0;0;0;51302;227969;107656;0;0;0;0;27;0.01560693;
07-04 11:54:18.415  6016  6044 I Unity   : [STATISTIC]2622;15548437;0;15547969;3405160448;15986688;7493485319;0;0;0;0;0;0;0;0;0;53906;217344;115990;0;0;0;0;27;0.0155587;
07-04 11:54:18.430  6016  6044 I Unity   : [STATISTIC]2623;14963906;0;14963438;3405160448;15986688;7493485319;0;0;0;0;0;0;0;0;0;47083;239844;123177;0;0;0;0;27;0.01497292;
07-04 11:54:18.445  6016  6044 I Unity   : [STATISTIC]2624;14689115;0;14688698;3405160448;15986688;7493451927;0;0;0;0;0;0;0;0;0;46667;215938;123855;0;0;0;0;27;0.01469766;
07-04 11:54:18.461  6016  6044 I Unity   : [STATISTIC]2625;16393854;0;16393281;3405160448;15986688;7493451927;0;0;0;0;0;0;0;0;0;49896;278906;130312;0;0;0;0;27;0.01640448;
07-04 11:54:18.477  6016  6044 I Unity   : [STATISTIC]2626;16138907;0;16138489;3405414400;15986688;7493451927;0;0;0;0;0;0;0;0;0;52552;217031;112864;0;0;0;0;27;0.01614938;
07-04 11:54:18.493  6016  6044 I Unity   : [STATISTIC]2627;16476875;0;16476510;3407552512;15986688;7510288843;0;0;0;0;0;0;0;0;0;50521;225156;112292;473854;0;0;0;27;0.01648573;
07-04 11:54:18.509  6016  6044 I Unity   : [STATISTIC]2628;15398281;0;15397917;3407712256;15986688;7510288843;0;0;0;0;0;0;0;0;0;48177;222708;112343;0;0;0;0;27;0.0154076;
07-04 11:54:18.525  6016  6044 I Unity   : [STATISTIC]2629;15566927;0;15566562;3407712256;15986688;7510288843;0;0;0;0;0;0;0;0;0;49792;223646;111510;0;0;0;0;27;0.01557495;
07-04 11:54:18.543  6016  6044 I Unity   : [STATISTIC]2630;17900625;0;17900313;3407712256;15986688;7510288843;0;0;0;0;0;0;0;0;0;64740;266719;130208;0;0;0;0;27;0.01791708;
07-04 11:54:18.560  6016  6044 I Unity   : [STATISTIC]2631;17381719;0;17381146;3410112512;15986688;7510311355;0;0;0;0;0;0;0;0;0;45104;214688;135990;447552;0;0;0;27;0.01738734;
07-04 11:54:18.575  6016  6044 I Unity   : [STATISTIC]2632;15432187;0;15431875;3410112512;15986688;7510311355;0;0;0;0;0;0;0;0;0;58906;221354;115417;0;0;0;0;27;0.01544266;
07-04 11:54:18.590  6016  6044 I Unity   : [STATISTIC]2633;14657240;0;14656718;3410366464;15986688;7510311355;0;0;0;0;0;0;0;0;0;50365;220834;110520;0;0;0;0;27;0.01466641;
07-04 11:54:18.602  6016  6044 I Unity   : [STATISTIC]2634;11736042;0;11735573;3410366464;15986688;7510311355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01174474;
07-04 11:54:18.617  6016  6044 I Unity   : [STATISTIC]2635;15667188;0;15666875;3410366464;15986688;7510311355;0;0;0;0;0;0;0;0;0;49115;220781;119948;0;0;0;0;27;0.01567797;
07-04 11:54:18.633  6016  6044 I Unity   : [STATISTIC]2636;15258698;0;15258229;3410366464;15986688;7510311355;0;0;0;0;0;0;0;0;0;50312;221406;110469;0;0;0;0;27;0.01526844;
07-04 11:54:18.649  6016  6044 I Unity   : [STATISTIC]2637;16129792;0;16129270;3410911232;15986688;7510311355;0;0;0;0;0;0;0;0;0;62396;225052;128802;0;0;0;0;27;0.01613854;
07-04 11:54:18.664  6016  6044 I Unity   : [STATISTIC]2638;15552083;0;15551562;3411079168;15986688;7527088571;0;0;0;0;0;0;0;0;0;49896;230469;113958;0;0;0;0;27;0.01556104;
07-04 11:54:18.682  6016  6044 I Unity   : [STATISTIC]2639;16810209;0;16809791;3411591168;15986688;7527088571;0;0;0;0;0;0;0;0;0;56458;222343;126511;0;0;0;0;27;0.01682031;
07-04 11:54:18.700  6016  6044 I Unity   : [STATISTIC]2640;19144895;0;19144531;3413725184;15986688;7527113147;0;0;0;0;0;0;0;0;0;57917;225834;170573;283802;0;0;0;27;0.01915406;
07-04 11:54:18.721  6016  6044 I Unity   : [STATISTIC]2641;19976875;0;19976355;3416260608;15986688;7527154647;0;0;0;0;0;0;0;0;0;68698;217708;144740;297969;0;0;0;27;0.01997495;
07-04 11:54:18.742  6016  6044 I Unity   : [STATISTIC]2642;21470312;0;21469896;3419033600;15986688;7527154647;0;0;0;0;0;0;0;0;0;41875;242136;121614;287187;0;0;0;27;0.02148292;
07-04 11:54:18.761  6016  6044 I Unity   : [STATISTIC]2643;18760365;0;18760000;3421192192;15986688;7527175535;0;0;0;0;0;0;0;0;0;71094;426458;206301;295521;0;0;0;27;0.01877953;
07-04 11:54:18.777  6016  6044 I Unity   : [STATISTIC]2644;16057760;0;16057292;3421192192;15986688;7527144803;0;0;0;0;0;0;0;0;0;53542;222657;108542;0;0;0;0;27;0.01606818;
07-04 11:54:18.794  6016  6044 I Unity   : [STATISTIC]2645;16817031;0;16816770;3423555584;15986688;7543954179;0;0;0;0;0;0;0;0;0;49479;432865;115834;287760;0;0;0;27;0.01682542;
07-04 11:54:18.809  6016  6044 I Unity   : [STATISTIC]2646;15322604;0;15322240;3423555584;15986688;7543954179;0;0;0;0;0;0;0;0;0;47344;218281;112969;0;0;0;0;27;0.01533297;
07-04 11:54:18.824  6016  6044 I Unity   : [STATISTIC]2647;15305260;0;15304636;3423821824;15986688;7543954179;0;0;0;0;0;0;0;0;0;54063;217396;113281;0;0;0;0;27;0.01530417;
07-04 11:54:18.841  6016  6044 I Unity   : [STATISTIC]2648;17122552;0;17122188;3423821824;15986688;7543954179;0;0;0;0;0;0;0;0;0;42135;216615;121927;0;0;0;0;27;0.0171525;
07-04 11:54:18.857  6016  6044 I Unity   : [STATISTIC]2649;15620052;0;15619740;3424587776;15986688;7543921515;0;0;0;0;0;0;0;0;0;55677;220469;117343;0;0;0;0;27;0.01562599;
07-04 11:54:18.870  6016  6044 I Unity   : [STATISTIC]2650;13357239;0;13356823;3427000320;15986688;7543956295;0;0;0;0;0;0;0;0;0;0;0;0;267239;0;0;0;27;0.01336776;
07-04 11:54:18.887  6016  6044 I Unity   : [STATISTIC]2651;16496302;0;16495886;3429236736;15986688;7560758087;0;0;0;0;0;0;0;0;0;55156;219115;110104;275625;0;0;0;27;0.01650365;
07-04 11:54:18.902  6016  6044 I Unity   : [STATISTIC]2652;15504010;0;15503489;3429613568;15986688;7560758087;0;0;0;0;0;0;0;0;0;43750;224792;129219;0;0;0;0;27;0.01551245;
07-04 11:54:18.918  6016  6044 I Unity   : [STATISTIC]2653;15513385;0;15512969;3429613568;15986688;7560758087;0;0;0;0;0;0;0;0;0;49584;220312;126406;0;0;0;0;27;0.01552401;
07-04 11:54:18.935  6016  6044 I Unity   : [STATISTIC]2654;17684322;0;17683958;3432275968;15986688;7560758087;0;0;0;0;0;0;0;0;0;45469;254427;202240;607396;0;0;0;27;0.01769323;
07-04 11:54:18.952  6016  6044 I Unity   : [STATISTIC]2655;16472709;0;16472448;3434586112;15986688;7577543495;0;0;0;0;0;0;0;0;0;57188;223906;134218;424271;0;0;0;27;0.01648359;
07-04 11:54:18.969  6016  6044 I Unity   : [STATISTIC]2656;16607136;0;16606823;3436785664;15986688;7577568071;0;0;0;0;0;0;0;0;0;59010;219063;123177;216198;0;0;0;27;0.01661578;
07-04 11:54:18.985  6016  6044 I Unity   : [STATISTIC]2657;16602812;0;16602500;3438891008;15986688;7577584455;0;0;0;0;0;0;0;0;0;47187;224532;110052;183593;0;0;0;27;0.01661349;
07-04 11:54:19.003  6016  6044 I Unity   : [STATISTIC]2658;17999271;0;17998854;3438891008;15986688;7577584455;0;0;0;0;0;0;0;0;0;52344;225468;114428;0;0;0;0;27;0.01801088;
07-04 11:54:19.020  6016  6044 I Unity   : [STATISTIC]2659;16912656;0;16912239;3441053696;15986688;7577575415;0;0;0;0;0;0;0;0;0;46407;227448;136667;183229;0;0;0;27;0.01691844;
07-04 11:54:19.035  6016  6044 I Unity   : [STATISTIC]2660;14978542;0;14978230;3441311744;15986688;7577575415;0;0;0;0;0;0;0;0;0;50833;223177;113438;0;0;0;0;27;0.01498896;
07-04 11:54:19.050  6016  6044 I Unity   : [STATISTIC]2661;15470834;0;15470468;3441311744;15986688;7577575415;0;0;0;0;0;0;0;0;0;61667;272656;124375;0;0;0;0;27;0.01547875;
07-04 11:54:19.067  6016  6044 I Unity   : [STATISTIC]2662;16505677;0;16505365;3443462144;15986688;7577591799;0;0;0;0;0;0;0;0;0;46146;216875;108854;163594;0;0;0;27;0.01651443;
07-04 11:54:19.083  6016  6044 I Unity   : [STATISTIC]2663;15582344;0;15582031;3443712000;15986688;7577591799;0;0;0;0;0;0;0;0;0;52032;230834;119167;0;0;0;0;27;0.01559146;
07-04 11:54:19.099  6016  6044 I Unity   : [STATISTIC]2664;15639792;0;15639322;3443974144;15986688;7577591799;0;0;0;0;0;0;0;0;0;53594;269271;136198;0;0;0;0;27;0.0156501;
07-04 11:54:19.114  6016  6044 I Unity   : [STATISTIC]2665;15914740;0;15914271;3444244480;15986688;7594369015;0;0;0;0;0;0;0;0;0;84896;339167;176927;0;0;0;0;27;0.01592463;
07-04 11:54:19.130  6016  6044 I Unity   : [STATISTIC]2666;16044896;0;16044532;3444244480;15986688;7594369015;0;0;0;0;0;0;0;0;0;50260;219218;137968;0;0;0;0;27;0.01605266;
07-04 11:54:19.148  6016  6044 I Unity   : [STATISTIC]2667;17234167;0;17233802;3447582720;15986688;7594440011;0;0;0;0;0;0;0;0;0;47864;217760;111770;295417;0;0;0;27;0.01724448;
07-04 11:54:19.165  6016  6044 I Unity   : [STATISTIC]2668;16934635;0;16934219;3450142720;15986688;7611246839;0;0;0;0;0;0;0;0;0;51250;224166;109115;305364;0;0;0;27;0.01694401;
07-04 11:54:19.184  6016  6044 I Unity   : [STATISTIC]2669;19492812;0;19492500;3452407808;15986688;7611275079;0;0;0;0;0;0;0;0;0;68021;216718;146667;295156;0;0;0;27;0.01950625;
07-04 11:54:19.200  6016  6044 I Unity   : [STATISTIC]2670;16146562;0;16146146;3454652416;15986688;7611307155;0;0;0;0;0;0;0;0;0;54479;221770;122136;296093;0;0;0;27;0.01615151;
07-04 11:54:19.216  6016  6044 I Unity   : [STATISTIC]2671;16325261;0;16324792;3456950272;15986688;7611307155;0;0;0;0;0;0;0;0;0;53333;229062;115417;194375;0;0;0;27;0.01633589;
07-04 11:54:19.233  6016  6044 I Unity   : [STATISTIC]2672;16570052;0;16569739;3459031040;15986688;7611307155;0;0;0;0;0;0;0;0;0;45157;219896;105937;212188;0;0;0;27;0.01657714;
07-04 11:54:19.249  6016  6044 I Unity   : [STATISTIC]2673;16076041;0;16075625;3459272704;15986688;7611307155;0;0;0;0;0;0;0;0;0;51875;254322;117136;0;0;0;0;27;0.01608505;
07-04 11:54:19.265  6016  6044 I Unity   : [STATISTIC]2674;15497344;0;15497032;3459272704;15986688;7611307155;0;0;0;0;0;0;0;0;0;52395;224844;116771;0;0;0;0;27;0.01550625;
07-04 11:54:19.280  6016  6044 I Unity   : [STATISTIC]2675;15478593;0;15478125;3459272704;15986688;7611307155;0;0;0;0;0;0;0;0;0;49532;219323;113386;0;0;0;0;27;0.01548906;
07-04 11:54:19.296  6016  6044 I Unity   : [STATISTIC]2676;15577448;0;15577136;3459272704;15986688;7611307155;0;0;0;0;0;0;0;0;0;49531;217448;115729;0;0;0;0;27;0.01558531;
07-04 11:54:19.313  6016  6044 I Unity   : [STATISTIC]2677;17507969;0;17507552;3459272704;15986688;7611307155;0;0;0;0;0;0;0;0;0;56146;218541;105208;0;0;0;0;27;0.01752193;
07-04 11:54:19.328  6016  6044 I Unity   : [STATISTIC]2678;14639740;0;14639323;3459530752;15986688;7611307155;0;0;0;0;0;0;0;0;0;56094;232240;124323;0;0;0;0;27;0.0146449;
07-04 11:54:19.343  6016  6044 I Unity   : [STATISTIC]2679;15542552;0;15542083;3459530752;15986688;7611307155;0;0;0;0;0;0;0;0;0;53177;222239;112865;0;0;0;0;27;0.0155513;
07-04 11:54:19.359  6016  6044 I Unity   : [STATISTIC]2680;15430729;0;15430313;3459530752;15986688;7611307155;0;0;0;0;0;0;0;0;0;55261;218333;117604;0;0;0;0;27;0.01544302;
07-04 11:54:19.375  6016  6044 I Unity   : [STATISTIC]2681;16095209;0;16094739;3459530752;15986688;7611307155;0;0;0;0;0;0;0;0;0;56823;265833;136042;0;0;0;0;27;0.01610412;
07-04 11:54:19.392  6016  6044 I Unity   : [STATISTIC]2682;16381406;0;16381042;3461939200;15986688;7611315347;0;0;0;0;0;0;0;0;0;49739;255989;150937;292865;0;0;0;27;0.01639078;
07-04 11:54:19.407  6016  6044 I Unity   : [STATISTIC]2683;15948021;0;15947709;3461939200;15986688;7611315347;0;0;0;0;0;0;0;0;0;52708;217447;107916;0;0;0;0;27;0.01595557;
07-04 11:54:19.422  6016  6044 I Unity   : [STATISTIC]2684;14777865;0;14777448;3461939200;15986688;7611289251;0;0;0;0;0;0;0;0;0;53542;220417;120209;0;0;0;0;27;0.01478687;
07-04 11:54:19.434  6016  6044 I Unity   : [STATISTIC]2685;12209948;0;12209479;3462463488;15986688;7611289251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01222026;
07-04 11:54:19.450  6016  6044 I Unity   : [STATISTIC]2686;15400572;0;15400208;3462733824;15986688;7611289251;0;0;0;0;0;0;0;0;0;52917;222865;109948;0;0;0;0;27;0.01541047;
07-04 11:54:19.465  6016  6044 I Unity   : [STATISTIC]2687;15383698;0;15383177;3462742016;15986688;7611289251;0;0;0;0;0;0;0;0;0;56979;244011;131146;0;0;0;0;27;0.01539177;
07-04 11:54:19.483  6016  6044 I Unity   : [STATISTIC]2688;17434843;0;17434531;3465043968;15986688;7611331307;0;0;0;0;0;0;0;0;0;55521;223541;114688;332917;0;0;0;27;0.01744385;
07-04 11:54:19.499  6016  6044 I Unity   : [STATISTIC]2689;16129428;0;16129010;3465043968;15986688;7611302227;0;0;0;0;0;0;0;0;0;54167;224270;132083;0;0;0;0;27;0.01614156;
07-04 11:54:19.517  6016  6044 I Unity   : [STATISTIC]2690;18476563;0;18476250;3465043968;15986688;7611302227;0;0;0;0;0;0;0;0;0;50260;529115;114896;0;0;0;0;27;0.01849156;
07-04 11:54:19.533  6016  6044 I Unity   : [STATISTIC]2691;15797917;0;15797604;3465568256;15986688;7611302227;0;0;0;0;0;0;0;0;0;55468;229270;115625;0;0;0;0;27;0.01580234;
07-04 11:54:19.548  6016  6044 I Unity   : [STATISTIC]2692;14793907;0;14793593;3465592832;15986688;7611302227;0;0;0;0;0;0;0;0;0;55521;255990;125885;0;0;0;0;27;0.01480401;
07-04 11:54:19.563  6016  6044 I Unity   : [STATISTIC]2693;15508281;0;15507813;3466125312;15986688;7611302227;0;0;0;0;0;0;0;0;0;46094;217864;113021;0;0;0;0;27;0.01551589;
07-04 11:54:19.579  6016  6044 I Unity   : [STATISTIC]2694;15832813;0;15832343;3466366976;15986688;7644856659;0;0;0;0;0;0;0;0;0;72136;256823;130052;0;0;0;0;27;0.01584203;
07-04 11:54:19.596  6016  6044 I Unity   : [STATISTIC]2695;16464427;0;16464062;3468455936;15986688;7644910679;0;0;0;0;0;0;0;0;0;54011;220104;115573;287916;0;0;0;27;0.01647463;
07-04 11:54:19.613  6016  6044 I Unity   : [STATISTIC]2696;17252917;0;17252604;3470991360;15986688;7644927063;0;0;0;0;0;0;0;0;0;42812;215573;119115;279844;0;0;0;27;0.01726286;
07-04 11:54:19.628  6016  6044 I Unity   : [STATISTIC]2697;15287084;0;15286667;3470991360;15986688;7644927063;0;0;0;0;0;0;0;0;0;46250;255469;116719;0;0;0;0;27;0.01529489;
