Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
242;915888;915787;880017408;12206080;770564519;19;54179;0;0;0;0;0;0;0;0;0;0;477;0.00091722;
243;899216;899096;880017408;12206080;770564519;19;54179;0;0;0;0;0;0;0;0;0;0;477;0.000900539;
244;916930;916839;880017408;12206080;770564519;19;54179;0;0;0;0;0;0;0;0;0;0;477;0.000918102;
245;4074110;4074010;884473856;12206080;778973607;20;54317;0;0;0;0;0;0;0;523101;0;0;507;0.004075192;
246;1145428;1145328;884473856;12206080;778973607;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.001147292;
247;1075938;1075827;880697344;12206080;770564519;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.00107743;
248;1028679;1028569;880828416;12206080;770564519;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.001029841;
249;893155;893045;880828416;12206080;770564519;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.000894438;
250;890750;890570;880828416;12206080;770564519;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.000892273;
251;897753;897623;880828416;12206080;770564519;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.000899176;
252;896922;896811;880828416;12206080;770564519;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.000898084;
253;1359078;1358968;880959488;12206080;770618991;20;54317;0;0;0;0;0;0;0;0;169218;0;507;0.001360271;
254;953358;953258;881090560;12206080;770628975;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.000954681;
255;986420;986320;881221632;12206080;770633839;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.0009876119;
256;913613;913473;881352704;12206080;770633839;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.000914996;
257;890770;890660;881352704;12206080;770633839;20;54317;0;0;0;0;0;0;0;0;0;0;507;0.000892503;
258;5820465;5820335;891576320;12206080;779042927;21;54520;0;0;0;0;0;0;0;426660;0;0;537;0.005821898;
259;1193909;1193799;891576320;12206080;779017419;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.001195803;
260;1343310;1343199;887980032;12206080;770608331;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.001344671;
261;1025163;1025043;887980032;12206080;770608331;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.001026605;
262;958808;958678;887980032;12206080;770608331;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.000960602;
263;974647;974537;887980032;12206080;770608331;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.00097599;
264;968056;967925;887980032;12206080;770608331;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.000969829;
265;1470988;1470868;888373248;12206080;770639483;21;54520;0;0;0;0;0;0;0;0;200866;0;537;0.001472351;
266;999324;999214;888373248;12206080;770649979;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.001000586;
267;1083211;1083081;888635392;12206080;770655099;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.001084755;
268;1127474;1127334;888635392;12206080;770655099;21;54520;0;0;0;0;0;0;0;0;0;0;537;0.001129147;
269;7517267;7517127;897679360;12206080;787432315;22;49395;0;0;0;0;0;0;0;459391;0;0;567;0.00751873;
270;1442335;1442195;897679360;12206080;787432315;22;49395;0;0;0;0;0;0;0;0;0;0;567;0.001446533;
271;1256928;1256786;897810432;12206080;787432315;22;49395;0;0;0;0;0;0;0;0;0;0;567;0.00125878;
272;1134527;1134377;897810432;12206080;787432315;22;49395;0;0;0;0;0;0;0;0;0;0;567;0.001136211;
273;1097077;1096957;897810432;12206080;787432315;22;49395;0;0;0;0;0;0;0;0;0;0;567;0.00109878;
274;1493210;1493090;897941504;12206080;787438635;22;49395;0;0;0;0;0;0;0;0;162995;0;567;0.001494613;
275;982072;981951;897941504;12206080;787444267;22;49395;0;0;0;0;0;0;0;0;0;0;567;0.000983705;
276;994455;994334;897941504;12206080;787444267;22;49395;0;0;0;0;0;0;0;0;0;0;567;0.000996228;
277;988704;988614;897941504;12206080;787444267;22;49395;0;0;0;0;0;0;0;0;0;0;567;0.000990007;
278;5192458;5192358;905412608;12206080;795853355;23;54239;0;0;0;0;0;0;0;553308;0;0;597;0.005193639;
279;1198498;1198378;905543680;12206080;795853355;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.001200933;
280;1197025;1196924;902062080;12206080;787444267;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.001198267;
281;1004934;1004824;902062080;12206080;787444267;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.001006547;
282;958337;958227;902062080;12206080;787444267;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.0009596;
283;982282;982161;902062080;12206080;787444267;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.000984055;
284;1036133;1035993;902062080;12206080;787444267;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.001037305;
285;1151189;1151059;902062080;12206080;787444267;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.001153133;
286;1495364;1495254;902193152;12206080;787491951;23;54239;0;0;0;0;0;0;0;0;248015;0;597;0.001496727;
287;974838;974738;902193152;12206080;787491951;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.000976591;
288;970199;970109;902193152;12206080;787491951;23;54239;0;0;0;0;0;0;0;0;0;0;597;0.000971452;
289;5490757;5490646;910581760;12206080;795876987;24;49389;0;0;0;0;0;0;0;527519;0;0;627;0.005491979;
290;1244224;1244113;910581760;12206080;795876987;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.001246407;
291;1242971;1242860;907272192;12206080;787467899;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.001244484;
292;976702;976561;907272192;12206080;787467899;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.000978124;
293;1025393;1025273;907272192;12206080;787467899;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.001027237;
294;970190;970060;907272192;12206080;787467899;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.000971291;
295;964689;964588;907272192;12206080;787467899;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.000966172;
296;997811;997661;907272192;12206080;787467899;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.000999444;
297;956784;956664;907272192;12206080;787467899;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.000958448;
298;1426596;1426465;907403264;12206080;787492611;24;49389;0;0;0;0;0;0;0;0;176070;0;627;0.001428358;
299;987582;987472;907403264;12206080;787492611;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.000988915;
300;995137;995036;907534336;12206080;787492611;24;49389;0;0;0;0;0;0;0;0;0;0;627;0.0009964789;
301;6043554;6043453;917757952;12206080;821047043;25;49386;0;0;0;0;0;0;0;503865;0;0;657;0.006044665;
302;1045079;1044969;917889024;12206080;821047043;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.001047444;
303;1164263;1164153;917889024;12206080;821047043;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.001165566;
304;1037796;1037696;917889024;12206080;821047043;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.001039099;
305;994155;994054;917889024;12206080;821047043;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.000995477;
306;961654;961543;917889024;12206080;821047043;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.000962925;
307;989696;989576;918020096;12206080;821047043;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.0009911089;
308;922290;922150;918020096;12206080;821047043;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.000923842;
309;926518;926407;918020096;12206080;821037827;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.000928071;
310;1403562;1403452;918151168;12206080;821070555;25;49386;0;0;0;0;0;0;0;0;198622;0;657;0.001404774;
311;966603;966493;918282240;12206080;821076443;25;49386;0;0;0;0;0;0;0;0;0;0;657;0.000968096;
312;4470453;4470323;923394048;12206080;829485531;26;49372;0;0;0;0;0;0;0;513223;0;0;687;0.004471886;
313;1134898;1134768;923525120;12206080;829485531;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.001137072;
314;1125501;1125380;920428544;12206080;821076443;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.001127154;
315;1005496;1005386;920428544;12206080;821076443;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.001006988;
316;923332;923221;920428544;12206080;821076443;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.000924664;
317;966753;966643;920428544;12206080;821076443;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.000968036;
318;927520;927409;920428544;12206080;821076443;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.000928791;
319;936076;935986;920428544;12206080;821058011;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.000937438;
320;913593;913483;920428544;12206080;821058011;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.000914866;
321;975709;975599;920428544;12206080;821058011;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.000976822;
322;982161;982031;920428544;12206080;821058011;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.000983925;
323;1579863;1579733;920428544;12206080;821064619;26;49372;0;0;0;0;0;0;0;0;324658;0;687;0.001581786;
324;1086096;1085976;920428544;12206080;821070763;26;49372;0;0;0;0;0;0;0;0;0;0;687;0.00108758;
325;5831065;5830915;928555008;12206080;829479851;27;53658;0;0;0;0;0;0;0;429466;0;0;717;0.005832688;
326;1184331;1184191;928555008;12206080;829479851;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.001187988;
327;1208727;1208596;925618176;12206080;821070763;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.00121054;
328;1061330;1061210;925618176;12206080;821070763;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.001063154;
329;987683;987582;925618176;12206080;821051307;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.000989125;
330;1003211;1003081;925618176;12206080;821051307;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.001004403;
331;975429;975279;925618176;12206080;821051307;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.000976862;
332;960861;960721;925618176;12206080;821051307;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.000962595;
333;995798;995677;925618176;12206080;821051307;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.000997431;
334;1472071;1471980;925749248;12206080;821105099;27;53658;0;0;0;0;0;0;0;0;279424;0;717;0.001473393;
335;1100894;1100774;925749248;12206080;821111499;27;53658;0;0;0;0;0;0;0;0;0;0;717;0.001102107;
336;5583090;5582970;933482496;12206080;837888715;28;49368;0;0;0;0;0;0;0;502171;0;0;747;0.005585734;
337;1024291;1024181;933482496;12206080;837888715;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.001026676;
338;1536922;1536802;933482496;12206080;837888715;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.001538044;
339;1005976;1005866;933482496;12206080;837864495;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.00100788;
340;995847;995717;933482496;12206080;837864495;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.00099718;
341;924012;923882;933482496;12206080;837864495;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.000925396;
342;967684;967574;933482496;12206080;837864495;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.000969227;
343;1014232;1014112;933482496;12206080;837864495;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.001015494;
344;1004113;1003973;933482496;12206080;837864495;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.001005797;
345;1418129;1418019;933613568;12206080;837872287;28;49368;0;0;0;0;0;0;0;0;167674;0;747;0.001419682;
346;961934;961834;933613568;12206080;837878943;28;49368;0;0;0;0;0;0;0;0;0;0;747;0.000963597;
347;5284329;5284219;940429312;12206080;846288031;29;54541;0;0;0;0;0;0;0;692468;0;0;777;0.005285572;
348;1515442;1515332;941346816;12206080;846288031;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.001518047;
349;1329734;1329604;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.001331246;
350;1003672;1003562;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.001005446;
351;963036;962936;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.000964599;
352;964299;964198;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.000965641;
353;931076;930986;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.000932428;
354;954460;954349;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.000955702;
355;969658;969558;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.000970781;
356;969428;969298;938557440;12206080;837878943;29;54541;0;0;0;0;0;0;0;0;0;0;777;0.000971031;
357;1485386;1485256;938557440;12206080;837933331;29;54541;0;0;0;0;0;0;0;0;285305;0;777;0.001486918;
358;5850371;5850161;946290688;12206080;846359827;30;49373;0;0;0;0;0;0;0;530174;0;0;807;0.005851804;
359;1345573;1345443;946290688;12206080;846359827;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.001348629;
360;1176487;1176326;943665152;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.0011785;
361;1124860;1124720;943665152;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.001126904;
362;1000186;1000066;943665152;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.001001367;
363;999905;999785;943665152;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.001001489;
364;966983;966863;943665152;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.000968836;
365;998743;998633;943796224;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.000999785;
366;962796;962685;943796224;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.00096478;
367;961884;961724;943796224;12206080;837950739;30;49373;0;0;0;0;0;0;0;0;0;0;807;0.000963126;
368;1479595;1479494;943796224;12206080;837958035;30;49373;0;0;0;0;0;0;0;0;177443;0;807;0.001481037;
369;5306220;5306120;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;503444;0;0;837;0.005307453;
370;1027447;1027316;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.001029631;
371;1019893;1019752;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.001021536;
372;1105784;1105663;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.001107547;
373;1038156;1038026;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.00103995;
374;970180;970039;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.000971812;
375;979126;978956;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.00098077;
376;989887;989777;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.000991158;
377;970751;970641;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.000972203;
378;979968;979858;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.000981431;
379;944421;944310;951791616;12206080;854721939;31;57013;0;0;0;0;0;0;0;0;0;0;837;0.000945683;
380;1537453;1537363;952053760;12206080;854756623;31;57013;0;0;0;0;0;0;0;0;327584;0;837;0.001538546;
381;3907748;3907648;955068416;12206080;854764047;32;54;0;0;0;0;0;0;0;515677;0;0;867;0.003909221;
382;1006958;1006848;955199488;12206080;854764047;32;54;0;0;0;0;0;0;0;0;0;0;867;0.001009062;
383;1159965;1159845;955199488;12206080;854764047;32;54;0;0;0;0;0;0;0;0;0;0;867;0.001161278;
384;1017308;1017188;955199488;12206080;854764047;32;54;0;0;0;0;0;0;0;0;0;0;867;0.001019211;
385;977092;976972;955199488;12206080;854764047;32;54;0;0;0;0;0;0;0;0;0;0;867;0.0009783451;
386;951985;951875;955199488;12206080;854764047;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000953588;
387;963427;963326;955199488;12206080;854764047;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000964779;
388;946354;946224;955199488;12206080;854764047;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000947577;
389;936146;936025;955199488;12206080;854730335;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000937839;
390;963627;963507;955199488;12206080;854730335;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000964649;
391;950142;950002;955199488;12206080;854730335;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000951715;
392;958778;958648;955199488;12206080;854730335;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000960451;
393;965430;965290;955199488;12206080;854730335;32;54;0;0;0;0;0;0;0;0;0;0;867;0.000966783;
394;3906075;3905985;958345216;12206080;863139423;33;57;0;0;0;0;0;0;0;522189;0;0;897;0.003907337;
395;1106374;1106264;958476288;12206080;863139423;33;57;0;0;0;0;0;0;0;0;0;0;897;0.00110911;
396;1144767;1144657;956092416;12206080;854730335;33;57;0;0;0;0;0;0;0;0;0;0;897;0.00114626;
397;1011637;1011537;956092416;12206080;854730335;33;57;0;0;0;0;0;0;0;0;0;0;897;0.001013009;
398;933050;932940;956092416;12206080;854730335;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000934914;
399;930024;929914;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000931416;
400;962174;962074;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000963447;
401;923061;922941;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000924574;
402;920065;919955;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000921658;
403;936947;936837;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000938119;
404;956654;956524;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000957807;
405;914735;914625;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000916178;
406;910197;910087;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.00091195;
407;934964;934843;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000936246;
408;934102;934002;956092416;12206080;854719071;33;57;0;0;0;0;0;0;0;0;0;0;897;0.000935244;
409;4311405;4311305;961073152;12206080;879893263;34;52844;0;0;0;0;0;0;0;514946;0;0;927;0.004312557;
410;1084985;1084875;961073152;12206080;879893263;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.001087109;
411;1103580;1103450;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.001104691;
412;987402;987291;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000989295;
413;947336;947226;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000948569;
414;928431;928321;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000929513;
415;921528;921398;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000922801;
416;904226;904106;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000905899;
417;909165;909055;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000910708;
418;921408;921318;958779392;12206080;871484175;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.00092278;
419;912501;912371;958779392;12206080;871471887;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000913954;
420;900750;900629;958779392;12206080;871471887;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000901911;
421;899217;899107;958779392;12206080;871471887;34;52844;0;0;0;0;0;0;0;0;0;0;927;0.000900639;
422;1319355;1319244;958779392;12206080;871476703;34;52844;0;0;0;0;0;0;0;0;191039;0;927;0.001320867;
423;4883648;4883548;965988352;12206080;888253919;35;49466;0;0;0;0;0;0;0;458320;0;0;957;0.004885232;
424;998091;997981;965988352;12206080;888253919;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000999734;
425;909436;909306;965988352;12206080;888253919;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000910808;
426;930605;930505;965988352;12206080;888253919;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000931788;
427;907922;907832;965988352;12206080;888253919;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000909345;
428;912711;912601;965988352;12206080;888253919;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000914004;
429;903213;903093;965988352;12206080;888232731;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000904897;
430;936286;936175;965988352;12206080;888232731;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000937989;
431;925084;924974;965988352;12206080;888232731;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000926267;
432;909976;909866;965988352;12206080;888232731;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000911259;
433;921367;921227;965988352;12206080;888232731;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.00092254;
434;918272;918182;965988352;12206080;888232731;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000919575;
435;922680;922570;965988352;12206080;888232731;35;49466;0;0;0;0;0;0;0;0;0;0;957;0.000923892;
436;3844800;3844690;968871936;12206080;888234999;36;49667;0;0;0;0;0;0;0;421140;129062;0;987;0.003846113;
437;961493;961353;968871936;12206080;888234999;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000963587;
438;933831;933721;968871936;12206080;888234999;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000934753;
439;907522;907402;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000909044;
440;920987;920877;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.00092245;
441;913954;913824;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000915587;
442;893926;893816;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000895219;
443;912871;912771;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000913984;
444;917851;917731;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000919324;
445;920607;920496;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000922159;
446;930254;930124;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000931567;
447;901130;901030;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000902383;
448;921738;921618;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.00092281;
449;913834;913744;968871936;12206080;888193407;36;49667;0;0;0;0;0;0;0;0;0;0;987;0.000915347;
450;1390097;1389997;968871936;12206080;888197735;36;49667;0;0;0;0;0;0;0;0;159890;0;987;0.001391339;
451;3727621;3727500;971624448;12206080;888197735;37;58;0;0;0;0;0;0;0;516308;0;0;1017;0.003728642;
452;1028168;1028038;971624448;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.001030302;
453;1091607;1091497;971624448;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.00109282;
454;979036;978925;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000980348;
455;900689;900569;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000902182;
456;928310;928170;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000929393;
457;888146;888046;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000889959;
458;963076;962976;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000964148;
459;919063;918963;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000920296;
460;912010;911880;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000913533;
461;896581;896451;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000897994;
462;928000;927900;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000929032;
463;912421;912321;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000913593;
464;908103;907993;971755520;12206080;888197735;37;58;0;0;0;0;0;0;0;0;0;0;1017;0.000909576;
465;3732901;3732800;974639104;12206080;896606823;38;133;0;0;0;0;0;0;0;586670;0;0;1047;0.003733852;
466;1087078;1086968;974639104;12206080;896606823;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.001089373;
467;1001218;1001108;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.00100271;
468;972344;972234;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000973716;
469;1004484;1004394;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.001005726;
470;998192;998082;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000999405;
471;941225;941105;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000943058;
472;965099;964999;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000966152;
473;941626;941506;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000943099;
474;950042;949911;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000951514;
475;902252;902162;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000903404;
476;907321;907211;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000908574;
477;923682;923572;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000924724;
478;977683;977573;972861440;12206080;888197735;38;133;0;0;0;0;0;0;0;0;0;0;1047;0.000979056;
479;3660534;3660444;975089664;12206080;896582463;39;49375;0;0;0;0;0;0;0;422643;0;0;1077;0.003661657;
480;1095755;1095625;975220736;12206080;896582463;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.001097758;
481;1292354;1292223;973561856;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.001293757;
482;986360;986240;973561856;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000988203;
483;918943;918823;973561856;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000920616;
484;930655;930525;973561856;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000932339;
485;939732;939622;973561856;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000941255;
486;934813;934682;973692928;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000936155;
487;945103;944992;973692928;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000946595;
488;930935;930845;973692928;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000932028;
489;949260;949150;973692928;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000950533;
490;944472;944361;973692928;12206080;888173375;39;49375;0;0;0;0;0;0;0;0;0;0;1077;0.000945683;
