
07-05 15:13:25.216  3913  3935 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 15:15:15.427  3913  3935 I Unity   : [STATISTIC]6099;27869896;0;27869584;5085880320;15953920;15910663211;63437;265365;142969;460521;772239;1604843;3476250;0;0;23232077;63281;17755052;0;27;0.02788031;
07-05 15:15:15.457  3913  3935 I Unity   : [STATISTIC]6100;29064479;0;29064115;5085667328;15953920;15910695763;153281;517658;343177;445833;809062;2217605;5795000;0;0;21792035;83229;16037240;0;27;0.0290725;
07-05 15:15:15.487  3913  3935 I Unity   : [STATISTIC]6101;30203907;0;30203437;5084835840;15953920;15910720339;186979;553646;321771;371979;979688;2070573;6360261;0;0;23176206;75312;16703177;0;27;0.03020542;
07-05 15:15:15.517  3913  3935 I Unity   : [STATISTIC]6102;30570989;0;30570469;5085224960;15953920;15927513939;104531;556250;261720;519844;1242656;1826354;5306926;0;0;23184527;94427;17308490;0;27;0.03059818;
07-05 15:15:15.544  3913  3935 I Unity   : [STATISTIC]6103;26322709;0;26322188;5086294016;15953920;15927560251;111146;286354;141042;401823;1035834;1260521;3280730;0;0;19253859;77708;15569792;0;27;0.02632437;
07-05 15:15:15.571  3913  3935 I Unity   : [STATISTIC]6104;27513854;0;27513490;5086793728;15953920;15927506531;134167;590938;298177;0;846927;1551146;5763333;0;0;20030208;81458;15174583;0;27;0.0275488;
07-05 15:15:15.601  3913  3935 I Unity   : [STATISTIC]6105;30011980;0;30011666;5089406976;15953920;15927506531;107240;530208;265260;0;955729;1866770;5180937;0;0;35144264;67604;18349375;0;27;0.03003115;
07-05 15:15:15.633  3913  3935 I Unity   : [STATISTIC]6106;31332761;0;31332395;5081595904;15953920;15927506531;67187;266770;202239;0;1804116;1249115;3372500;0;0;37019217;70468;22050365;0;27;0.03134146;
07-05 15:15:15.659  3913  3935 I Unity   : [STATISTIC]6107;26720937;0;26720573;5081681920;15953920;15927506531;132344;552969;340625;0;1224635;1795469;5650832;0;0;20913071;110365;14631146;0;27;0.02672896;
07-05 15:15:15.685  3913  3935 I Unity   : [STATISTIC]6108;25957708;0;25957396;5082214400;15953920;15927506531;121197;519114;282291;0;746510;1752968;5328489;0;0;18573172;73073;14493959;0;27;0.02596688;
07-05 15:15:15.710  3913  3935 I Unity   : [STATISTIC]6109;24593698;0;24593386;5084086272;15953920;15927506531;83646;257552;156667;0;1019166;1231198;3102343;0;0;16238949;69792;15071146;0;27;0.02460333;
07-05 15:15:15.741  3913  3935 I Unity   : [STATISTIC]6110;31530313;0;31529948;5087039488;15953920;15927506531;107343;534323;273542;0;842917;1903489;5300053;0;0;36323288;120937;20105989;0;27;0.03154365;
07-05 15:15:15.774  3913  3935 I Unity   : [STATISTIC]6111;32863906;0;32863542;5087027200;15953920;15927543271;1215208;586563;494218;344323;978855;2056562;10239478;0;0;25770988;70677;16018125;0;27;0.03287026;
07-05 15:15:15.812  3913  3935 I Unity   : [STATISTIC]6112;37394584;0;37394063;5085855744;15953920;15944353255;377970;604582;500521;428073;1037396;2288594;12472396;0;0;27596049;63281;17962552;0;27;0.03740386;
07-05 15:15:15.842  3913  3935 I Unity   : [STATISTIC]6113;29972136;0;29971458;5087072256;15953920;15944353255;128489;596093;432032;265156;1158490;1865781;5688958;0;0;22073381;72291;17955833;0;27;0.02998083;
07-05 15:15:15.868  3913  3935 I Unity   : [STATISTIC]6114;26222552;0;26222240;5087072256;15953920;15944345063;113281;582344;277761;0;1436770;1930260;5534167;0;0;20963171;59844;14753698;0;27;0.02623281;
07-05 15:15:15.893  3913  3935 I Unity   : [STATISTIC]6115;24860000;0;24859740;5082619904;15953920;15944345063;66250;268386;142812;0;1072968;1274479;3091093;0;0;17386406;79740;15203750;0;27;0.02487146;
07-05 15:15:15.919  3913  3935 I Unity   : [STATISTIC]6116;26381563;0;26381198;5082619904;15953920;15944345063;113280;530521;308854;0;772135;1920521;5232030;0;0;18509795;70885;14594114;0;27;0.02639146;
07-05 15:15:15.943  3913  3935 I Unity   : [STATISTIC]6117;24056875;0;24056406;5082619904;15953920;15944345063;69323;265937;138437;0;1008542;1282865;3145208;0;0;16165890;66198;14951354;0;27;0.02406641;
07-05 15:15:15.970  3913  3935 I Unity   : [STATISTIC]6118;26790938;0;26790417;5083152384;15953920;15944345063;146928;607968;296094;0;768073;2148697;5857083;0;0;18676719;172239;14711406;0;27;0.02679963;
07-05 15:15:15.996  3913  3935 I Unity   : [STATISTIC]6119;26237969;0;26237500;5085085696;15953920;15961122279;184168;553021;322865;0;797396;2104270;5662396;0;0;18491451;66719;14601354;0;27;0.02624625;
07-05 15:15:16.022  3913  3935 I Unity   : [STATISTIC]6120;25357500;0;25357187;5087719424;15953920;15961122279;65885;270520;144167;0;1116355;1170886;2988332;0;0;16690208;63177;16288229;0;27;0.02536729;
07-05 15:15:16.051  3913  3935 I Unity   : [STATISTIC]6121;29267292;0;29266979;5086109696;15953920;15961171431;147500;617292;316875;436042;817344;1991980;6272759;0;0;25972766;73281;16170365;0;27;0.0292749;
07-05 15:15:16.078  3913  3935 I Unity   : [STATISTIC]6122;27527135;0;27526511;5083443200;15953920;15962494439;67136;259532;160833;375989;1502968;1321614;3416302;0;0;21800733;59063;16612448;0;27;0.0275374;
07-05 15:15:16.107  3913  3935 I Unity   : [STATISTIC]6123;28216562;0;28216250;5086613504;15953920;15962526431;118593;534115;311145;364739;995364;2164428;5807343;0;0;20972451;61406;15856094;0;27;0.02822818;
07-05 15:15:16.141  3913  3935 I Unity   : [STATISTIC]6124;34016510;0;34016198;5083443200;15953920;15979320031;114687;534427;312292;263229;738176;2139843;5720938;0;0;39814942;60937;21428802;0;27;0.03403151;
07-05 15:15:16.169  3913  3935 I Unity   : [STATISTIC]6125;28727916;0;28727604;5087526912;15953920;15979355539;118333;517864;299167;616719;1087812;1803386;5058542;0;0;22504218;79167;16254843;0;27;0.02873422;
07-05 15:15:16.196  3913  3935 I Unity   : [STATISTIC]6126;26623229;0;26622813;5088927744;15953920;15979389659;62396;261666;193490;372709;1051927;1237292;3100416;0;0;18381869;69479;16105156;0;27;0.02663234;
07-05 15:15:16.223  3913  3935 I Unity   : [STATISTIC]6127;26841875;0;26840990;5088059392;15953920;15979389659;115000;562397;295625;0;789687;1523281;5571354;0;0;18448332;157344;14244427;0;27;0.0268363;
07-05 15:15:16.250  3913  3935 I Unity   : [STATISTIC]6128;27306042;0;27305677;5084520448;15953920;15979389659;122292;581355;295364;0;955728;1431875;5973489;0;0;16822344;77969;14752656;0;27;0.02734682;
07-05 15:15:16.275  3913  3935 I Unity   : [STATISTIC]6129;24623594;0;24623281;5085581312;15953920;15979389659;66407;262083;150000;0;1075781;1537448;3391197;0;0;16061512;105625;15259271;0;27;0.02463229;
07-05 15:15:16.302  3913  3935 I Unity   : [STATISTIC]6130;26778593;0;26778125;5086367744;15953920;15979389659;136771;535312;315937;0;780469;1800626;6077292;0;0;19028489;69271;14707240;0;27;0.02679068;
07-05 15:15:16.327  3913  3935 I Unity   : [STATISTIC]6131;25143854;0;25143438;5088014336;15953920;15979389659;67708;265729;143021;0;1207969;1243333;3225105;0;0;16970677;58385;15867761;0;27;0.02515177;
07-05 15:15:16.360  3913  3935 I Unity   : [STATISTIC]6132;32764219;0;32763855;5089673216;15953920;15996166875;109948;532761;526823;0;730468;1484896;5976510;0;0;34885371;78750;20876562;0;27;0.03277682;
07-05 15:15:16.390  3913  3935 I Unity   : [STATISTIC]6133;30244323;0;30244011;5089030144;15953920;15996208627;127603;652865;316042;483594;1051667;2216406;6144010;0;0;28146620;75209;16640261;0;27;0.03024724;
07-05 15:15:16.422  3913  3935 I Unity   : [STATISTIC]6134;32358698;0;32358385;5083541504;15953920;16013018611;106772;540625;269792;444791;1521146;1897656;5352239;0;0;32745106;79062;19967240;0;27;0.03237516;
07-05 15:15:16.450  3913  3935 I Unity   : [STATISTIC]6135;28303906;0;28303385;5084819456;15953920;16013026803;126614;567499;277604;290937;941406;2133125;5707136;0;0;20067133;72917;16198698;0;27;0.02831349;
07-05 15:15:16.475  3913  3935 I Unity   : [STATISTIC]6136;24203646;0;24203281;5086089216;15953920;16013026803;67292;280886;152657;0;1010782;1592813;3609948;0;0;16368898;77604;13980677;0;27;0.02421182;
07-05 15:15:16.500  3913  3935 I Unity   : [STATISTIC]6137;25168802;0;25168490;5086990336;15953920;16013026803;108749;542448;316406;0;869322;1841823;5203438;0;0;19520675;71927;13274583;0;27;0.02517807;
07-05 15:15:16.526  3913  3935 I Unity   : [STATISTIC]6138;26390000;0;26389636;5085241344;15953920;16013034995;71927;273177;164531;261667;997603;1566302;3677449;0;0;18953752;80104;16011719;0;27;0.0263838;
07-05 15:15:16.557  3913  3935 I Unity   : [STATISTIC]6139;31017864;0;31017396;5087264768;15953920;16013043187;150782;576772;300677;398698;851511;2214844;5656041;0;0;55466252;66979;15039375;0;27;0.0310449;
07-05 15:15:16.584  3913  3935 I Unity   : [STATISTIC]6140;26460625;0;26460209;5089148928;15953920;16013043187;106876;520000;270105;0;1056770;1395260;5389948;0;0;17658124;105573;14869427;0;27;0.02646953;
07-05 15:15:16.612  3913  3935 I Unity   : [STATISTIC]6141;27764375;0;27763959;5088198656;15953920;16013051379;78750;278906;150677;399375;1046771;1576927;3700728;0;0;20833071;92969;16866927;0;27;0.02777484;
07-05 15:15:16.638  3913  3935 I Unity   : [STATISTIC]6142;25802812;0;25802396;5090000896;15953920;16029828595;112864;522343;276146;0;802135;1515678;5697500;0;0;18875839;94792;13876250;0;27;0.02581104;
07-05 15:15:16.665  3913  3935 I Unity   : [STATISTIC]6143;27649792;0;27649323;5084913664;15953920;16046605811;117656;536823;277240;0;1083281;2235834;5693229;0;0;20272826;80313;15329427;0;27;0.02766063;
07-05 15:15:16.691  3913  3935 I Unity   : [STATISTIC]6144;26351563;0;26351250;5088292864;15953920;16046605811;74427;266250;144948;309636;882500;1686250;3596302;0;0;19981463;68333;16049739;0;27;0.02636156;
07-05 15:15:16.717  3913  3935 I Unity   : [STATISTIC]6145;26001250;0;26000886;5088559104;15953920;16046605811;147031;683125;303646;0;912813;2179687;5823282;0;0;18665979;63854;14171771;0;27;0.0260099;
07-05 15:15:16.749  3913  3935 I Unity   : [STATISTIC]6146;31116093;0;31115677;5087199232;15953920;16046605811;96250;268854;172604;0;976197;1225573;3237604;0;0;36943851;64114;21312760;0;27;0.03112953;
07-05 15:15:16.776  3913  3935 I Unity   : [STATISTIC]6147;27643750;0;27643385;5087440896;15953920;16046605811;184948;585574;323957;0;938751;2269583;6092707;0;0;20185674;99011;15292136;0;27;0.02765135;
07-05 15:15:16.803  3913  3935 I Unity   : [STATISTIC]6148;26707448;0;26707083;5088497664;15953920;16046605811;116459;533698;285834;0;766875;1688385;5662499;0;0;19401044;63281;14605989;0;27;0.02671719;
07-05 15:15:16.830  3913  3935 I Unity   : [STATISTIC]6149;27465104;0;27464636;5083148288;15953920;16046664143;62239;288386;170573;520677;1013698;1653386;3653906;0;0;20111242;63750;16905052;0;27;0.02747432;
07-05 15:15:16.855  3913  3935 I Unity   : [STATISTIC]6150;25120729;0;25120365;5083684864;15953920;16046664143;179843;569687;367188;0;943281;2420677;6170834;0;0;18170261;71458;13199635;0;27;0.02513094;
07-05 15:15:16.882  3913  3935 I Unity   : [STATISTIC]6151;26361093;0;26360625;5083684864;15953920;16046664143;330105;539219;330729;0;1917345;1742969;5540312;0;0;21441402;61927;15031093;0;27;0.02637115;
07-05 15:15:16.906  3913  3935 I Unity   : [STATISTIC]6152;23922240;0;23921928;5083795456;15953920;16046664143;62552;294062;140782;0;801875;1262032;3055989;0;0;16440628;69791;14255104;0;27;0.02393182;
07-05 15:15:16.937  3913  3935 I Unity   : [STATISTIC]6153;31487031;0;31486719;5086216192;15953920;16046664143;111770;550730;319375;0;1009896;1838176;5331249;0;0;36164488;77135;20210417;0;27;0.03150031;
07-05 15:15:16.964  3913  3935 I Unity   : [STATISTIC]6154;26495261;0;26494947;5086445568;15953920;16046664143;122396;534688;295730;0;1054115;1845625;5270260;0;0;19274478;68125;15368177;0;27;0.02650224;
07-05 15:15:16.988  3913  3935 I Unity   : [STATISTIC]6155;23977604;0;23977240;5086445568;15953920;16046664143;72656;261458;140886;0;864426;1199584;3098751;0;0;15890467;69427;14472916;0;27;0.02398552;
07-05 15:15:17.017  3913  3935 I Unity   : [STATISTIC]6156;28911042;0;28910572;5086347264;15953920;16046686627;109739;551770;272083;495416;997813;1774531;5054323;0;0;23024688;93906;16123177;0;27;0.0289601;
07-05 15:15:17.041  3913  3935 I Unity   : [STATISTIC]6157;23612448;0;23612083;5086347264;15953920;16046686627;70521;261094;138802;0;717344;1333646;3168697;0;0;13898798;79218;14379427;0;27;0.02362151;
07-05 15:15:17.069  3913  3935 I Unity   : [STATISTIC]6158;28810781;0;28810052;5086711808;15953920;16046707991;129062;581198;278854;380937;847187;1885625;5376250;0;0;21615831;65833;16031927;0;27;0.02879901;
07-05 15:15:17.094  3913  3935 I Unity   : [STATISTIC]6159;24955834;0;24955469;5087514624;15953920;16046699799;65105;324375;144636;0;944636;1670365;3638751;0;0;14534014;80625;15031980;0;27;0.02499068;
07-05 15:15:17.123  3913  3935 I Unity   : [STATISTIC]6160;29165990;0;29165625;5087379456;15953920;16080278807;118230;562135;319011;338645;813333;2737084;6562552;0;0;22700264;62709;15851250;0;27;0.02917568;
07-05 15:15:17.151  3913  3935 I Unity   : [STATISTIC]6161;27696927;0;27696562;5089218560;15953920;16080278807;147291;574583;295573;0;997708;1527135;5673698;0;0;17612288;67448;15839114;0;27;0.02770662;
07-05 15:15:17.179  3913  3935 I Unity   : [STATISTIC]6162;27722083;0;27721771;5087002624;15953920;16080352803;81094;286614;157500;478542;968749;1469687;3531770;0;0;20717185;68125;17123125;0;27;0.02773073;
07-05 15:15:17.205  3913  3935 I Unity   : [STATISTIC]6163;26555208;0;26554844;5088301056;15953920;16080352803;123751;611198;307292;0;792291;1489844;5774114;0;0;17505896;71771;14594948;0;27;0.02656297;
07-05 15:15:17.235  3913  3935 I Unity   : [STATISTIC]6164;28957812;0;28957448;5088448512;15953920;16080383115;143594;530156;352707;393177;1062917;2074687;5622187;0;0;23015009;62500;16491823;0;27;0.02896875;
07-05 15:15:17.262  3913  3935 I Unity   : [STATISTIC]6165;27885938;0;27885573;5089337344;15953920;16097160331;64166;434896;170312;505364;885990;1426458;4008957;0;0;19296149;71250;16781875;0;27;0.02789474;
07-05 15:15:17.290  3913  3935 I Unity   : [STATISTIC]6166;27867500;0;27867135;5090942976;15953920;16097160331;126563;595729;325678;0;783176;1964948;5769948;0;0;20054426;65469;14725937;0;27;0.02786849;
07-05 15:15:17.318  3913  3935 I Unity   : [STATISTIC]6167;27947500;0;27947136;5089439744;15953920;16097184907;117969;528802;286719;482136;1008645;1991667;5595313;0;0;23338853;44219;15338333;0;27;0.02796609;
07-05 15:15:17.351  3913  3935 I Unity   : [STATISTIC]6168;33187708;0;33187292;5085970432;15953920;16113994691;79479;273906;177188;474687;1445052;1466094;3567918;0;0;21262346;73542;22077031;0;27;0.03319766;
07-05 15:15:17.380  3913  3935 I Unity   : [STATISTIC]6169;29018490;0;29017968;5087244288;15953920;16114021951;115468;537761;319895;411198;1039375;1867083;5362604;0;0;22214418;75886;15938125;0;27;0.02902802;
07-05 15:15:17.407  3913  3935 I Unity   : [STATISTIC]6170;26605104;0;26604688;5087244288;15953920;16114021951;130677;525105;306354;0;850989;1434583;5385052;0;0;17865404;81980;14716146;0;27;0.02661547;
07-05 15:15:17.433  3913  3935 I Unity   : [STATISTIC]6171;26341771;0;26341407;5087244288;15953920;16114021951;131407;537865;318125;0;1010000;1723697;5056406;0;0;19615466;70938;14721250;0;27;0.02635078;
07-05 15:15:17.457  3913  3935 I Unity   : [STATISTIC]6172;23473803;0;23473489;5087473664;15953920;16114021951;71042;288802;173281;0;774896;1286562;3172762;0;0;15350575;79791;14264427;0;27;0.02348313;
07-05 15:15:17.484  3913  3935 I Unity   : [STATISTIC]6173;26910416;0;26909948;5087473664;15953920;16114021951;114218;545052;282396;0;859324;1836874;5362291;0;0;18677704;64375;15279219;0;27;0.02691937;
07-05 15:15:17.508  3913  3935 I Unity   : [STATISTIC]6174;24186927;0;24186562;5087473664;15953920;16114021951;63802;257917;157969;0;1166095;1660990;3502032;0;0;16360211;61510;14856250;0;27;0.02419693;
07-05 15:15:17.533  3913  3935 I Unity   : [STATISTIC]6175;25627396;0;25627083;5087731712;15953920;16114021951;115937;553333;337969;0;797188;1749584;5278908;0;0;19185943;78437;14201927;0;27;0.02563906;
07-05 15:15:17.559  3913  3935 I Unity   : [STATISTIC]6176;25574687;0;25574219;5089312768;15953920;16130799167;72916;267188;145625;0;837968;1266250;3217135;0;0;16355416;68072;15915208;0;27;0.02558328;
07-05 15:15:17.585  3913  3935 I Unity   : [STATISTIC]6177;25821979;0;25821614;5089488896;15953920;16130799167;126771;522501;268854;0;853229;1841303;5135833;0;0;18260207;72604;14391041;0;27;0.02582146;
07-05 15:15:17.609  3913  3935 I Unity   : [STATISTIC]6178;24443541;0;24443073;5090017280;15953920;16130799167;72500;285833;194271;0;1016146;1343229;3435989;0;0;15969376;79739;15112292;0;27;0.02457333;
07-05 15:15:17.637  3913  3935 I Unity   : [STATISTIC]6179;27526979;0;27526510;5085831168;15953920;16130799167;119426;574322;288958;0;825416;1714427;5649635;0;0;19879330;64010;15372396;0;27;0.02753589;
07-05 15:15:17.666  3913  3935 I Unity   : [STATISTIC]6180;28938542;0;28938073;5083525120;15953920;16130799167;152239;619062;335052;376145;1054064;1491770;6463854;0;0;22334322;82813;15717812;0;27;0.02895094;
07-05 15:15:17.692  3913  3935 I Unity   : [STATISTIC]6181;26153021;0;26152553;5084323840;15953920;16130807359;69010;265209;146250;415781;751667;1603958;3583855;0;0;17880311;157812;15663229;0;27;0.02616255;
07-05 15:15:17.718  3913  3935 I Unity   : [STATISTIC]6182;26181354;0;26180886;5084577792;15953920;16130807359;154792;537083;306093;0;1036718;1554322;5996407;0;0;18371396;72864;14026146;0;27;0.02619016;
07-05 15:15:17.742  3913  3935 I Unity   : [STATISTIC]6183;23795886;0;23795416;5084856320;15953920;16130807359;77448;268958;153229;0;1230469;1271302;3288072;0;0;16345675;61093;14478594;0;27;0.023805;
07-05 15:15:17.767  3913  3935 I Unity   : [STATISTIC]6184;25073281;0;25072969;5085913088;15953920;16130753611;113907;547968;269792;0;783438;1809636;5187969;0;0;18441508;68802;13528385;0;27;0.02508385;
07-05 15:15:17.791  3913  3935 I Unity   : [STATISTIC]6185;23622916;0;23622604;5086441472;15953920;16130753611;82291;264844;141459;0;1459168;1310469;3154010;0;0;17174321;73334;14558906;0;27;0.02363297;
07-05 15:15:17.818  3913  3935 I Unity   : [STATISTIC]6186;26826198;0;26825834;5086711808;15953920;16130753611;120885;536614;289011;0;959219;1577396;5704114;0;0;18924066;88229;14758906;0;27;0.02683542;
07-05 15:15:17.848  3913  3935 I Unity   : [STATISTIC]6187;30068333;0;30067916;5089562624;15953920;16130753611;72395;293125;180052;0;810052;1547083;3801511;0;0;34778072;70782;19760260;0;27;0.03008062;
07-05 15:15:17.875  3913  3935 I Unity   : [STATISTIC]6188;26646510;0;26646198;5090627584;15953920;16130753611;115833;554167;273438;0;1041458;1402969;5398593;0;0;19329163;68854;15018906;0;27;0.02664812;
07-05 15:15:17.903  3913  3935 I Unity   : [STATISTIC]6189;28643125;0;28641302;5087797248;15953920;16130753611;119062;533438;269427;0;1104061;1682761;5952866;0;0;20926411;130000;15324323;0;27;0.02868266;
07-05 15:15:17.933  3913  3935 I Unity   : [STATISTIC]6190;29411302;0;29410937;5089124352;15953920;16130802763;70052;270885;141875;286302;1091824;1466563;3673490;0;0;22825006;77553;17329479;0;27;0.02943349;
07-05 15:15:17.967  3913  3935 I Unity   : [STATISTIC]6191;34136302;0;34135937;5089345536;15953920;16147610963;109531;590833;288542;332032;853854;1862292;5402083;0;0;39945671;120000;22186979;0;27;0.03414953;
07-05 15:15:17.997  3913  3935 I Unity   : [STATISTIC]6192;30140886;0;30140416;5088321536;15953920;16164388179;202760;581354;339530;375781;997500;2049427;5917395;0;0;20760051;65261;17562344;0;27;0.03014807;
07-05 15:15:18.026  3913  3935 I Unity   : [STATISTIC]6193;28767813;0;28767396;5090082816;15953920;16164396371;162709;570625;343802;273594;830209;2142865;5943646;0;0;21227860;65834;16156979;0;27;0.02877734;
07-05 15:15:18.053  3913  3935 I Unity   : [STATISTIC]6194;27014740;0;27014375;5087330304;15953920;16164388179;109427;529948;298489;0;1071667;2324220;5807136;0;0;18073751;66927;15063802;0;27;0.02702495;
07-05 15:15:18.077  3913  3935 I Unity   : [STATISTIC]6195;24675886;0;24675417;5087870976;15953920;16164388179;78906;278281;143854;0;1114896;1801979;3687449;0;0;16795420;63021;15104896;0;27;0.02468333;
07-05 15:15:18.103  3913  3935 I Unity   : [STATISTIC]6196;25919063;0;25918645;5088669696;15953920;16164388179;120990;521979;324739;0;1069010;1793020;5230208;0;0;19653903;68802;14787864;0;27;0.02592964;
07-05 15:15:18.130  3913  3935 I Unity   : [STATISTIC]6197;27323907;0;27323593;5090009088;15953920;16164388179;121563;591666;296302;0;968072;1920833;5590208;0;0;19370203;73020;15722188;0;27;0.02733141;
07-05 15:15:18.155  3913  3935 I Unity   : [STATISTIC]6198;24537135;0;24536615;5090684928;15953920;16164388179;69948;270365;144323;0;827553;1241979;3172917;0;0;17170525;67969;14775416;0;27;0.0245462;
07-05 15:15:18.184  3913  3935 I Unity   : [STATISTIC]6199;28743281;0;28742969;5090889728;15953920;16164447879;118386;559740;297135;541823;772656;1482864;5777084;0;0;18307604;76823;15828802;0;27;0.02875573;
07-05 15:15:18.211  3913  3935 I Unity   : [STATISTIC]6200;27266875;0;27266563;5084614656;15953920;16164479983;94635;264635;167136;458854;1085937;1343646;3284062;0;0;24486036;80000;16842448;0;27;0.02727646;
07-05 15:15:18.240  3913  3935 I Unity   : [STATISTIC]6201;28792292;0;28791875;5087952896;15953920;16164504559;118490;519219;272812;420000;1571146;1785156;5013853;0;0;22242809;72969;16652135;0;27;0.02880208;
07-05 15:15:18.268  3913  3935 I Unity   : [STATISTIC]6202;28442708;0;28442396;5088882688;15953920;16164520943;116301;594166;357396;439636;997292;1801249;5250469;0;0;22386981;70104;15808698;0;27;0.02845073;
07-05 15:15:18.297  3913  3935 I Unity   : [STATISTIC]6203;28231094;0;28230625;5088616448;15953920;16181319943;78594;262761;141302;578542;1025678;1214219;3086875;0;0;21833750;78386;17951719;0;27;0.02824109;
07-05 15:15:18.323  3913  3935 I Unity   : [STATISTIC]6204;26058385;0;26058021;5088874496;15953920;16181265915;116458;525052;276355;0;805156;1867135;5220937;0;0;17412558;71302;14502187;0;27;0.02606781;
07-05 15:15:18.351  3913  3935 I Unity   : [STATISTIC]6205;28785313;0;28784948;5086392320;15953920;16181311583;118385;553907;287395;433802;1132031;1787762;5156822;0;0;23257755;71719;16442447;0;27;0.02879568;
07-05 15:15:18.377  3913  3935 I Unity   : [STATISTIC]6206;25458593;0;25458229;5086916608;15953920;16181311583;76718;266823;161511;0;1028854;1311198;3261198;0;0;16937868;75365;15632552;0;27;0.02546359;
07-05 15:15:18.404  3913  3935 I Unity   : [STATISTIC]6207;26727500;0;26727083;5088763904;15953920;16198088799;120886;529115;348958;0;891459;2099219;5809686;0;0;20062032;82969;15013229;0;27;0.0267425;
07-05 15:15:18.435  3913  3935 I Unity   : [STATISTIC]6208;31274166;0;31273750;5090717696;15953920;16198088799;1168542;536511;423802;0;1142656;1856563;8809792;0;0;22501977;69584;15874584;0;27;0.03128089;
07-05 15:15:18.469  3913  3935 I Unity   : [STATISTIC]6209;34496250;0;34495833;5091303424;15953920;16198111135;300625;289584;235416;406510;962761;1254479;6032813;0;0;38385524;73854;21850365;0;27;0.03450849;
07-05 15:15:18.501  3913  3935 I Unity   : [STATISTIC]6210;31484063;0;31483437;5084823552;15953920;16198142919;149948;560833;445365;357032;1022447;2462604;7461353;0;0;23973329;67552;16517239;0;27;0.0314899;
07-05 15:15:18.528  3913  3935 I Unity   : [STATISTIC]6211;27375365;0;27374844;5085204480;15953920;16198142919;113855;585677;332344;0;1019740;1996459;5435623;0;0;18077705;86979;15378542;0;27;0.02738766;
07-05 15:15:18.556  3913  3935 I Unity   : [STATISTIC]6212;27617448;0;27617083;5085429760;15953920;16198142919;114739;555260;274740;0;871875;1923489;5459377;0;0;19156200;70260;15516094;0;27;0.02762542;
07-05 15:15:18.583  3913  3935 I Unity   : [STATISTIC]6213;26313854;0;26313333;5085429760;15953920;16198142919;116614;582917;285729;0;1003073;1829844;5306458;0;0;19321723;72604;14766197;0;27;0.02632354;
07-05 15:15:18.608  3913  3935 I Unity   : [STATISTIC]6214;25504896;0;25504532;5085429760;15953920;16198142919;100625;267865;172552;0;782395;1063854;4011197;0;0;17475621;76563;15237239;0;27;0.02551656;
07-05 15:15:18.635  3913  3935 I Unity   : [STATISTIC]6215;27073855;0;27073541;5086224384;15953920;16198142919;138698;682343;292604;0;849271;1804792;5875888;0;0;20258813;59479;15256042;0;27;0.02708422;
07-05 15:15:18.660  3913  3935 I Unity   : [STATISTIC]6216;24873490;0;24873125;5087481856;15953920;16198142919;62760;265677;144792;0;1259844;1545208;3508854;0;0;17052344;61823;15442396;0;27;0.02488146;
07-05 15:15:18.686  3913  3935 I Unity   : [STATISTIC]6217;26687969;0;26687344;5089345536;15953920;16198142919;112812;612501;292916;0;847396;1684635;5196251;0;0;19032913;75104;15395990;0;27;0.02669911;
07-05 15:15:18.719  3913  3935 I Unity   : [STATISTIC]6218;32875416;0;32875052;5084766208;15953920;16214920135;112708;522396;278905;0;914063;1896511;5042448;0;0;38954791;70990;21521250;0;27;0.0328862;
07-05 15:15:18.748  3913  3935 I Unity   : [STATISTIC]6219;28245990;0;28245625;5088006144;15953920;16231758415;70886;267396;173177;721198;1029427;1034792;3922657;0;0;19954640;66666;17202552;0;27;0.02825318;
07-05 15:15:18.775  3913  3935 I Unity   : [STATISTIC]6220;27335157;0;27334791;5088849920;15953920;16231758415;187448;538437;354375;0;807032;2194948;5803125;0;0;17951458;77656;15202604;0;27;0.02734578;
07-05 15:15:18.805  3913  3935 I Unity   : [STATISTIC]6221;30430573;0;30430260;5085392896;15953920;16231766607;117239;531614;308489;263542;987709;2097031;5826668;0;0;22745007;63385;17845365;0;27;0.03043979;
07-05 15:15:18.836  3913  3935 I Unity   : [STATISTIC]6222;30469167;0;30468802;5086875648;15953920;16231829051;125260;526093;284479;813177;1127918;1352708;5584426;0;0;24378130;70886;17029011;0;27;0.03047729;
07-05 15:15:18.862  3913  3935 I Unity   : [STATISTIC]6223;26536510;0;26536146;5088043008;15953920;16231837243;68385;308594;166719;363281;1050729;1426302;3365469;0;0;18597136;77812;15955365;0;27;0.0265463;
07-05 15:15:18.894  3913  3935 I Unity   : [STATISTIC]6224;31474166;0;31473854;5089902592;15953920;16231837243;132500;534895;274323;0;995104;2029115;5486823;0;0;34955214;132968;20050209;0;27;0.03148735;
