
06-27 15:59:02.576  5665  5722 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-27 16:00:24.433  5665  5722 I Unity   : [STATISTIC]2707;52401041;52400521;4155478016;15347712;9150528131;0;0;0;0;0;0;0;0;0;448177;257448;0;27;0.0524238;
06-27 16:00:24.486  5665  5722 I Unity   : [STATISTIC]2708;57345313;57344636;4155478016;15347712;9150544515;0;0;0;0;0;0;0;0;0;419009;255469;0;27;0.05735042;
06-27 16:00:24.540  5665  5722 I Unity   : [STATISTIC]2709;53827292;53826823;4155146240;15347712;9150576395;0;0;0;0;0;0;0;0;0;493228;407761;0;27;0.05383958;
06-27 16:00:24.595  5665  5722 I Unity   : [STATISTIC]2710;50040573;50040000;4173897728;15347712;9150576395;0;0;0;0;0;0;0;0;0;540417;0;0;27;0.05005172;
06-27 16:00:24.638  5665  5722 I Unity   : [STATISTIC]2711;51473958;51473489;4173897728;15347712;9150588683;0;0;0;0;0;0;0;0;0;417812;235365;0;27;0.05148141;
06-27 16:00:24.681  5665  5722 I Unity   : [STATISTIC]2712;41867239;41866823;4173897728;15347712;9167369995;0;0;0;0;0;0;0;0;0;363282;0;0;27;0.04187849;
06-27 16:00:24.724  5665  5722 I Unity   : [STATISTIC]2713;33875677;33874948;4176093184;15347712;9184147211;0;0;0;0;0;0;0;0;0;271146;0;0;27;0.03388609;
06-27 16:00:24.770  5665  5722 I Unity   : [STATISTIC]2714;53059948;53059323;4176093184;15347712;9184129375;0;0;0;0;0;0;0;0;0;265105;0;0;27;0.05307266;
06-27 16:00:24.810  5665  5722 I Unity   : [STATISTIC]2715;44356146;44355521;4176097280;15347712;9184129375;0;0;0;0;0;0;0;0;0;352969;249271;0;27;0.04436198;
06-27 16:00:24.852  5665  5722 I Unity   : [STATISTIC]2716;37764375;37763906;4178821120;15347712;9184129375;0;0;0;0;0;0;0;0;0;443959;0;0;27;0.03777276;
06-27 16:00:24.894  5665  5722 I Unity   : [STATISTIC]2717;36334479;36334011;4178821120;15347712;9184183311;0;0;0;0;0;0;0;0;0;243177;347343;0;27;0.03634557;
06-27 16:00:24.939  5665  5722 I Unity   : [STATISTIC]2718;45917656;45917083;4178870272;15347712;9184237059;0;0;0;0;0;0;0;0;0;242865;547969;0;27;0.04592557;
06-27 16:00:24.981  5665  5722 I Unity   : [STATISTIC]2719;49433594;49432865;4178870272;15347712;9217818043;0;0;0;0;0;0;0;0;0;371613;377031;0;27;0.04944286;
06-27 16:00:25.035  5665  5722 I Unity   : [STATISTIC]2720;41801042;41800468;4178989056;15347712;9217851779;0;0;0;0;0;0;0;0;0;400782;430625;0;27;0.04181;
06-27 16:00:25.075  5665  5722 I Unity   : [STATISTIC]2721;53881406;53880938;4178989056;15347712;9217851779;0;0;0;0;0;0;0;0;0;390364;0;0;27;0.05389005;
06-27 16:00:25.116  5665  5722 I Unity   : [STATISTIC]2722;39412605;39412135;4178989056;15347712;9217851779;0;0;0;0;0;0;0;0;0;379323;291511;0;27;0.03942245;
06-27 16:00:25.158  5665  5722 I Unity   : [STATISTIC]2723;35532656;35532031;4178989056;15347712;9217896483;0;0;0;0;0;0;0;0;0;234428;378073;0;27;0.03554146;
06-27 16:00:25.201  5665  5722 I Unity   : [STATISTIC]2724;49067136;49066719;4178989056;15347712;9217908771;0;0;0;0;0;0;0;0;0;233386;272969;0;27;0.04908125;
06-27 16:00:25.255  5665  5722 I Unity   : [STATISTIC]2725;45529167;45528541;4179030016;15347712;9234698275;0;0;0;0;0;0;0;0;0;378229;242865;0;27;0.0455338;
06-27 16:00:25.309  5665  5722 I Unity   : [STATISTIC]2726;54817344;54816562;4201828352;15347712;9234714659;0;0;0;0;0;0;0;0;0;448073;320521;0;27;0.05481349;
06-27 16:00:25.364  5665  5722 I Unity   : [STATISTIC]2727;54216927;54216250;4201857024;15347712;9234714659;0;0;0;0;0;0;0;0;0;391040;0;0;27;0.05422015;
06-27 16:00:25.420  5665  5722 I Unity   : [STATISTIC]2728;55483334;55482761;4201857024;15347712;9234714659;0;0;0;0;0;0;0;0;0;491876;0;0;27;0.05551245;
06-27 16:00:25.474  5665  5722 I Unity   : [STATISTIC]2729;54615833;54615260;4201857024;15347712;9251516451;0;0;0;0;0;0;0;0;0;493124;377865;0;27;0.05462115;
06-27 16:00:25.529  5665  5722 I Unity   : [STATISTIC]2730;53747604;53747031;4201857024;15347712;9251540755;0;0;0;0;0;0;0;0;0;398593;463125;0;27;0.05376667;
06-27 16:00:25.583  5665  5722 I Unity   : [STATISTIC]2731;55980261;55979635;4201844736;15347712;9251540755;0;0;0;0;0;0;0;0;0;620312;0;0;27;0.05598573;
06-27 16:00:25.624  5665  5722 I Unity   : [STATISTIC]2732;51201615;51200989;4201844736;15347712;9251540755;0;0;0;0;0;0;0;0;0;404530;0;0;27;0.05121495;
06-27 16:00:25.668  5665  5722 I Unity   : [STATISTIC]2733;38549427;38548907;4206399488;15347712;9251540755;0;0;0;0;0;0;0;0;0;396041;347240;0;27;0.03855672;
06-27 16:00:25.712  5665  5722 I Unity   : [STATISTIC]2734;36230000;36229479;4206399488;15347712;9251540755;0;0;0;0;0;0;0;0;0;346510;0;0;27;0.03624099;
06-27 16:00:25.756  5665  5722 I Unity   : [STATISTIC]2735;49032135;49031615;4206391296;15347712;9251540755;0;0;0;0;0;0;0;0;0;244792;0;0;27;0.04904563;
06-27 16:00:25.798  5665  5722 I Unity   : [STATISTIC]2736;48260573;48260104;4206391296;15347712;9268317971;0;0;0;0;0;0;0;0;0;381093;0;0;27;0.04826339;
06-27 16:00:25.839  5665  5722 I Unity   : [STATISTIC]2737;40377709;40377135;4206477312;15347712;9268317971;0;0;0;0;0;0;0;0;0;387708;0;0;27;0.04038802;
06-27 16:00:25.895  5665  5722 I Unity   : [STATISTIC]2738;45802448;45801927;4206252032;15347712;9268350739;0;0;0;0;0;0;0;0;0;371406;361979;0;27;0.04581906;
06-27 16:00:25.934  5665  5722 I Unity   : [STATISTIC]2739;49994062;49993541;4205785088;15347712;9268324979;0;0;0;0;0;0;0;0;0;290625;0;0;27;0.05000385;
06-27 16:00:25.977  5665  5722 I Unity   : [STATISTIC]2740;40327344;40326822;4205785088;15347712;9268347527;0;0;0;0;0;0;0;0;0;369479;513750;0;27;0.04033401;
06-27 16:00:26.019  5665  5722 I Unity   : [STATISTIC]2741;43836250;43835625;4205785088;15347712;9268368007;0;0;0;0;0;0;0;0;0;372863;399062;0;27;0.04385042;
06-27 16:00:26.060  5665  5722 I Unity   : [STATISTIC]2742;35492500;35491979;4205789184;15347712;9301943915;0;0;0;0;0;0;0;0;0;230572;324532;0;27;0.03550161;
06-27 16:00:26.118  5665  5722 I Unity   : [STATISTIC]2743;57688594;57688125;4205789184;15347712;9301956203;0;0;0;0;0;0;0;0;0;388074;413750;0;27;0.05770224;
06-27 16:00:26.182  5665  5722 I Unity   : [STATISTIC]2744;59742240;59741667;4205789184;15347712;9301960299;0;0;0;0;0;0;0;0;0;370990;293958;0;27;0.05975021;
06-27 16:00:26.233  5665  5722 I Unity   : [STATISTIC]2745;60526718;60526042;4205789184;15347712;9301985851;0;0;0;0;0;0;0;0;0;599584;410730;0;27;0.06053323;
06-27 16:00:26.288  5665  5722 I Unity   : [STATISTIC]2746;46837708;46837240;4233097216;15347712;9302004163;0;0;0;0;0;0;0;0;0;363802;529062;0;27;0.04684542;
06-27 16:00:26.345  5665  5722 I Unity   : [STATISTIC]2747;55097552;55096822;4264161280;15347712;9302004163;0;0;0;0;0;0;0;0;0;373907;0;0;27;0.0551125;
06-27 16:00:26.402  5665  5722 I Unity   : [STATISTIC]2748;60164583;60164062;4264026112;15347712;9302004163;0;0;0;0;0;0;0;0;0;397969;0;0;27;0.06017359;
06-27 16:00:26.498  5665  5722 I Unity   : [STATISTIC]2749;104526094;104525573;4263903232;15347712;9318766947;0;0;0;0;0;0;0;0;0;3235834;349427;0;27;0.1045029;
06-27 16:00:26.568  5665  5722 I Unity   : [STATISTIC]2750;61810157;61809583;4263903232;15347712;9318801083;0;0;0;0;0;0;0;0;0;674844;466146;0;27;0.06184896;
06-27 16:00:26.623  5665  5722 I Unity   : [STATISTIC]2751;61272709;61272083;4263591936;15347712;9318801083;0;0;0;0;0;0;0;0;0;551459;0;0;27;0.06128537;
06-27 16:00:26.669  5665  5722 I Unity   : [STATISTIC]2752;48625261;48624635;4263632896;15347712;9318801083;0;0;0;0;0;0;0;0;0;626041;0;0;27;0.04863042;
06-27 16:00:26.715  5665  5722 I Unity   : [STATISTIC]2753;37802552;37802031;4270882816;15347712;9318809275;0;0;0;0;0;0;0;0;0;459064;0;0;27;0.03781198;
06-27 16:00:26.761  5665  5722 I Unity   : [STATISTIC]2754;47812500;47812083;4270903296;15347712;9335542627;0;0;0;0;0;0;0;0;0;282240;0;0;27;0.04782646;
06-27 16:00:26.820  5665  5722 I Unity   : [STATISTIC]2755;55642813;55642083;4270903296;15347712;9335542627;0;0;0;0;0;0;0;0;0;396198;0;0;27;0.05565073;
06-27 16:00:26.874  5665  5722 I Unity   : [STATISTIC]2756;58462657;58461979;4270899200;15347712;9335542627;0;0;0;0;0;0;0;0;0;390001;0;0;27;0.0584713;
06-27 16:00:26.942  5665  5722 I Unity   : [STATISTIC]2757;61660625;61660052;4270899200;15347712;9335542627;0;0;0;0;0;0;0;0;0;540834;0;0;27;0.06167057;
06-27 16:00:26.993  5665  5722 I Unity   : [STATISTIC]2758;56719843;56719218;4270698496;15347712;9352370419;0;0;0;0;0;0;0;0;0;408333;444063;0;27;0.05672505;
06-27 16:00:27.052  5665  5722 I Unity   : [STATISTIC]2759;59916979;59916198;4270452736;15347712;9369185131;0;0;0;0;0;0;0;0;0;623956;374635;0;27;0.0599262;
06-27 16:00:27.091  5665  5722 I Unity   : [STATISTIC]2760;43038750;43038177;4270452736;15347712;9369185131;0;0;0;0;0;0;0;0;0;383750;0;0;27;0.04304948;
06-27 16:00:27.137  5665  5722 I Unity   : [STATISTIC]2761;40626146;40625052;4270452736;15347712;9369185131;0;0;0;0;0;0;0;0;0;358386;252969;0;27;0.0406299;
06-27 16:00:27.182  5665  5722 I Unity   : [STATISTIC]2762;47111354;47110730;4270407680;15347712;9385986923;0;0;0;0;0;0;0;0;0;262238;245937;0;27;0.04712833;
06-27 16:00:27.239  5665  5722 I Unity   : [STATISTIC]2763;50457239;50456666;4270407680;15347712;9386014575;0;0;0;0;0;0;0;0;0;513437;335313;0;27;0.05046833;
06-27 16:00:27.293  5665  5722 I Unity   : [STATISTIC]2764;56314792;56314219;4270391296;15347712;9386030959;0;0;0;0;0;0;0;0;0;380834;264427;0;27;0.05632781;
06-27 16:00:27.347  5665  5722 I Unity   : [STATISTIC]2765;52811614;52811094;4270391296;15347712;9386047343;0;0;0;0;0;0;0;0;0;549323;275677;0;27;0.05281958;
06-27 16:00:27.389  5665  5722 I Unity   : [STATISTIC]2766;50605781;50605261;4270391296;15347712;9386047343;0;0;0;0;0;0;0;0;0;529687;0;0;27;0.05061333;
06-27 16:00:27.446  5665  5722 I Unity   : [STATISTIC]2767;46708021;46707448;4270391296;15347712;9386047343;0;0;0;0;0;0;0;0;0;385625;0;0;27;0.04672281;
06-27 16:00:27.501  5665  5722 I Unity   : [STATISTIC]2768;58114948;58114427;4270391296;15347712;9386047343;0;0;0;0;0;0;0;0;0;401718;0;0;27;0.05812516;
06-27 16:00:27.556  5665  5722 I Unity   : [STATISTIC]2769;50786980;50786354;4270522368;15347712;9402824559;0;0;0;0;0;0;0;0;0;465104;0;0;27;0.05079135;
06-27 16:00:27.612  5665  5722 I Unity   : [STATISTIC]2770;65156719;65156093;4270522368;15347712;9402840943;0;0;0;0;0;0;0;0;0;471978;283750;0;27;0.06516989;
06-27 16:00:27.677  5665  5722 I Unity   : [STATISTIC]2771;62732240;62731563;4270526464;15347712;9402864071;0;0;0;0;0;0;0;0;0;547188;460886;0;27;0.06274073;
06-27 16:00:27.727  5665  5722 I Unity   : [STATISTIC]2772;55224843;55224323;4270526464;15347712;9419735103;0;0;0;0;0;0;0;0;0;483073;485729;0;27;0.0552301;
06-27 16:00:27.784  5665  5722 I Unity   : [STATISTIC]2773;46984584;46984011;4301144064;15347712;9419743295;0;0;0;0;0;0;0;0;0;419947;543750;0;27;0.04699172;
06-27 16:00:27.842  5665  5722 I Unity   : [STATISTIC]2774;59124166;59123594;4299870208;15347712;9419743295;0;0;0;0;0;0;0;0;0;523646;0;0;27;0.05913672;
06-27 16:00:27.898  5665  5722 I Unity   : [STATISTIC]2775;59141250;59140677;4299870208;15347712;9436520511;0;0;0;0;0;0;0;0;0;398594;457708;0;27;0.05915474;
06-27 16:00:27.952  5665  5722 I Unity   : [STATISTIC]2776;59454583;59454063;4299870208;15347712;9436574931;0;0;0;0;0;0;0;0;0;498179;382084;0;27;0.05946286;
06-27 16:00:28.005  5665  5722 I Unity   : [STATISTIC]2777;47346042;47345417;4299870208;15347712;9453364435;0;0;0;0;0;0;0;0;0;543229;270469;0;27;0.04734911;
06-27 16:00:28.063  5665  5722 I Unity   : [STATISTIC]2778;50730417;50729896;4299874304;15347712;9453368531;0;0;0;0;0;0;0;0;0;298020;344687;0;27;0.05074531;
06-27 16:00:28.121  5665  5722 I Unity   : [STATISTIC]2779;59883438;59882656;4314513408;15347712;9453384915;0;0;0;0;0;0;0;0;0;392552;436406;0;27;0.05988912;
06-27 16:00:28.176  5665  5722 I Unity   : [STATISTIC]2780;56687031;56686406;4314513408;15347712;9453384915;0;0;0;0;0;0;0;0;0;519115;0;0;27;0.0566962;
06-27 16:00:28.219  5665  5722 I Unity   : [STATISTIC]2781;49388073;49387604;4314513408;15347712;9453384915;0;0;0;0;0;0;0;0;0;407552;0;0;27;0.04939693;
06-27 16:00:28.278  5665  5722 I Unity   : [STATISTIC]2782;49208073;49207500;4314513408;15347712;9453384915;0;0;0;0;0;0;0;0;0;404427;365364;0;27;0.04922167;
06-27 16:00:28.332  5665  5722 I Unity   : [STATISTIC]2783;57537084;57536458;4316692480;15347712;9470162131;0;0;0;0;0;0;0;0;0;387551;0;0;27;0.05754609;
06-27 16:00:28.387  5665  5722 I Unity   : [STATISTIC]2784;55035104;55034427;4316692480;15347712;9470141019;0;0;0;0;0;0;0;0;0;504010;0;0;27;0.05503823;
06-27 16:00:28.428  5665  5722 I Unity   : [STATISTIC]2785;51136562;51136042;4316692480;15347712;9486951003;0;0;0;0;0;0;0;0;0;408593;423125;0;27;0.05114552;
06-27 16:00:28.472  5665  5722 I Unity   : [STATISTIC]2786;41927917;41927396;4316684288;15347712;9486951003;0;0;0;0;0;0;0;0;0;413229;400989;0;27;0.04193708;
06-27 16:00:28.514  5665  5722 I Unity   : [STATISTIC]2787;43523437;43522969;4316651520;15347712;9486951003;0;0;0;0;0;0;0;0;0;397551;0;0;27;0.04353052;
06-27 16:00:28.570  5665  5722 I Unity   : [STATISTIC]2788;43899896;43899323;4313739264;15347712;9486951003;0;0;0;0;0;0;0;0;0;370312;0;0;27;0.04391401;
06-27 16:00:28.625  5665  5722 I Unity   : [STATISTIC]2789;63556146;63555521;4308922368;15347712;9487001003;0;0;0;0;0;0;0;0;0;507605;471302;0;27;0.0635637;
06-27 16:00:28.704  5665  5722 I Unity   : [STATISTIC]2790;69445834;69445313;4303904768;15347712;9487001003;0;0;0;0;0;0;0;0;0;832396;0;0;27;0.06945881;
06-27 16:00:28.777  5665  5722 I Unity   : [STATISTIC]2791;78634896;78634271;4296093696;15347712;9487051699;0;0;0;0;0;0;0;0;0;717813;575729;0;27;0.07864282;
06-27 16:00:28.842  5665  5722 I Unity   : [STATISTIC]2792;63828073;63827448;4290465792;15347712;9487068083;0;0;0;0;0;0;0;0;0;524269;491771;0;27;0.06384115;
06-27 16:00:28.901  5665  5722 I Unity   : [STATISTIC]2793;53593541;53592917;4307881984;15347712;9520638899;0;0;0;0;0;0;0;0;0;469532;447865;0;27;0.05360495;
06-27 16:00:28.963  5665  5722 I Unity   : [STATISTIC]2794;66705000;66704479;4307881984;15347712;9520647091;0;0;0;0;0;0;0;0;0;512604;227500;0;27;0.06671578;
06-27 16:00:29.018  5665  5722 I Unity   : [STATISTIC]2795;57791614;57791094;4307951616;15347712;9520647091;0;0;0;0;0;0;0;0;0;514322;335834;0;27;0.05780052;
06-27 16:00:29.076  5665  5722 I Unity   : [STATISTIC]2796;54692552;54691927;4314415104;15347712;9520647091;0;0;0;0;0;0;0;0;0;960104;404739;0;27;0.05470714;
06-27 16:00:29.174  5665  5722 I Unity   : [STATISTIC]2797;98280937;98280417;4314415104;15347712;9520647091;0;0;0;0;0;0;0;0;0;2259322;0;0;27;0.0982898;
06-27 16:00:29.246  5665  5722 I Unity   : [STATISTIC]2798;71546511;71545885;4314415104;15347712;9537446959;0;0;0;0;0;0;0;0;0;669115;472552;0;27;0.07155172;
06-27 16:00:29.301  5665  5722 I Unity   : [STATISTIC]2799;63253594;63253073;4321746944;15347712;9537446959;0;0;0;0;0;0;0;0;0;736093;0;0;27;0.06326511;
06-27 16:00:29.347  5665  5722 I Unity   : [STATISTIC]2800;41862448;41861875;4321746944;15347712;9537455151;0;0;0;0;0;0;0;0;0;483229;0;0;27;0.04186599;
06-27 16:00:29.396  5665  5722 I Unity   : [STATISTIC]2801;46458125;46457604;4321746944;15347712;9537455151;0;0;0;0;0;0;0;0;0;460260;0;0;27;0.04647995;
06-27 16:00:29.455  5665  5722 I Unity   : [STATISTIC]2802;54044948;54044375;4321746944;15347712;9554232367;0;0;0;0;0;0;0;0;0;378280;0;0;27;0.05405885;
06-27 16:00:29.511  5665  5722 I Unity   : [STATISTIC]2803;57225209;57224739;4321746944;15347712;9554232367;0;0;0;0;0;0;0;0;0;459116;0;0;27;0.05723125;
06-27 16:00:29.569  5665  5722 I Unity   : [STATISTIC]2804;60111250;60110625;4321746944;15347712;9554232367;0;0;0;0;0;0;0;0;0;416093;0;0;27;0.06012698;
06-27 16:00:29.622  5665  5722 I Unity   : [STATISTIC]2805;63156094;63155521;4319010816;15347712;9554265135;0;0;0;0;0;0;0;0;0;631353;444219;0;27;0.06315839;
06-27 16:00:29.688  5665  5722 I Unity   : [STATISTIC]2806;56271459;56270937;4306989056;15347712;9554289803;0;0;0;0;0;0;0;0;0;517448;448593;0;27;0.05628224;
06-27 16:00:29.755  5665  5722 I Unity   : [STATISTIC]2807;64372136;64371666;4302385152;15347712;9571107979;0;0;0;0;0;0;0;0;0;389896;300313;0;27;0.06438463;
06-27 16:00:29.810  5665  5722 I Unity   : [STATISTIC]2808;65697604;65697083;4295499776;15347712;9571107979;0;0;0;0;0;0;0;0;0;538176;268021;0;27;0.06570958;
06-27 16:00:29.879  5665  5722 I Unity   : [STATISTIC]2809;57808906;57808281;4306575360;15347712;9587885195;0;0;0;0;0;0;0;0;0;623491;0;0;27;0.05781792;
06-27 16:00:29.933  5665  5722 I Unity   : [STATISTIC]2810;59693698;59693229;4303802368;15347712;9587917963;0;0;0;0;0;0;0;0;0;480625;401198;0;27;0.05970266;
06-27 16:00:29.993  5665  5722 I Unity   : [STATISTIC]2811;58340989;58340468;4299243520;15347712;9587917963;0;0;0;0;0;0;0;0;0;531615;0;0;27;0.05834917;
06-27 16:00:30.062  5665  5722 I Unity   : [STATISTIC]2812;65035885;65035260;4297936896;15347712;9587952643;0;0;0;0;0;0;0;0;0;789688;397240;0;27;0.065045;
06-27 16:00:30.129  5665  5722 I Unity   : [STATISTIC]2813;70510937;70510365;4288471040;15347712;9604729859;0;0;0;0;0;0;0;0;0;440366;271927;0;27;0.07052474;
06-27 16:00:30.196  5665  5722 I Unity   : [STATISTIC]2814;63887916;63887292;4281651200;15347712;9604746243;0;0;0;0;0;0;0;0;0;559844;301562;0;27;0.06390104;
06-27 16:00:30.252  5665  5722 I Unity   : [STATISTIC]2815;65960312;65959792;4274778112;15347712;9604746243;0;0;0;0;0;0;0;0;0;546094;0;0;27;0.06596886;
06-27 16:00:30.309  5665  5722 I Unity   : [STATISTIC]2816;52917760;52917135;4268261376;15347712;9604746243;0;0;0;0;0;0;0;0;0;493021;0;0;27;0.05292854;
06-27 16:00:30.366  5665  5722 I Unity   : [STATISTIC]2817;56366250;56365677;4255510528;15347712;9604746243;0;0;0;0;0;0;0;0;0;603801;0;0;27;0.05637286;
06-27 16:00:30.409  5665  5722 I Unity   : [STATISTIC]2818;46116406;46115833;4252008448;15347712;9604746243;0;0;0;0;0;0;0;0;0;446355;0;0;27;0.04612995;
06-27 16:00:30.454  5665  5722 I Unity   : [STATISTIC]2819;45923802;45923229;4252008448;15347712;9604749491;0;0;0;0;0;0;0;0;0;384270;398906;0;27;0.04593375;
06-27 16:00:30.497  5665  5722 I Unity   : [STATISTIC]2820;44180209;44179635;4252008448;15347712;9604777451;0;0;0;0;0;0;0;0;0;376563;452708;0;27;0.0441874;
06-27 16:00:30.541  5665  5722 I Unity   : [STATISTIC]2821;38853750;38853230;4301381632;15347712;9621588143;0;0;0;0;0;0;0;0;0;247551;460468;0;27;0.03886802;
06-27 16:00:30.598  5665  5722 I Unity   : [STATISTIC]2822;54015938;54015313;4301381632;15347712;9621588143;0;0;0;0;0;0;0;0;0;387917;0;0;27;0.05402979;
06-27 16:00:30.651  5665  5722 I Unity   : [STATISTIC]2823;62043438;62042865;4301381632;15347712;9638397995;0;0;0;0;0;0;0;0;0;484322;384635;0;27;0.06205307;
06-27 16:00:30.703  5665  5722 I Unity   : [STATISTIC]2824;51279271;51278750;4301381632;15347712;9638424399;0;0;0;0;0;0;0;0;0;548074;363959;0;27;0.05128422;
06-27 16:00:30.743  5665  5722 I Unity   : [STATISTIC]2825;39029010;39028437;4301545472;15347712;9638456783;0;0;0;0;0;0;0;0;0;393697;384948;0;27;0.03903984;
06-27 16:00:30.789  5665  5722 I Unity   : [STATISTIC]2826;37620886;37620416;4301545472;15347712;9638464975;0;0;0;0;0;0;0;0;0;262812;331875;0;27;0.03762818;
06-27 16:00:30.833  5665  5722 I Unity   : [STATISTIC]2827;54563489;54563073;4301598720;15347712;9655250383;0;0;0;0;0;0;0;0;0;262813;278907;0;27;0.0545775;
06-27 16:00:30.888  5665  5722 I Unity   : [STATISTIC]2828;42166667;42166145;4301598720;15347712;9655270863;0;0;0;0;0;0;0;0;0;389895;321302;0;27;0.04217479;
06-27 16:00:30.930  5665  5722 I Unity   : [STATISTIC]2829;53909896;53909322;4328378368;15347712;9672052175;0;0;0;0;0;0;0;0;0;400052;0;0;27;0.05391698;
06-27 16:00:30.972  5665  5722 I Unity   : [STATISTIC]2830;42585677;42585105;4326248448;15347712;9672068559;0;0;0;0;0;0;0;0;0;375520;460625;0;27;0.04259375;
06-27 16:00:31.028  5665  5722 I Unity   : [STATISTIC]2831;48803073;48802552;4320911360;15347712;9672068559;0;0;0;0;0;0;0;0;0;504635;441823;0;27;0.0488125;
06-27 16:00:31.080  5665  5722 I Unity   : [STATISTIC]2832;48257344;48256979;4317388800;15347712;9672076751;0;0;0;0;0;0;0;0;0;529584;0;0;27;0.04826583;
06-27 16:00:31.123  5665  5722 I Unity   : [STATISTIC]2833;52816198;52815625;4312911872;15347712;9672076751;0;0;0;0;0;0;0;0;0;391041;0;0;27;0.05282672;
06-27 16:00:31.181  5665  5722 I Unity   : [STATISTIC]2834;48786666;48786041;4300152832;15347712;9672044479;0;0;0;0;0;0;0;0;0;390000;0;0;27;0.04879495;
06-27 16:00:31.234  5665  5722 I Unity   : [STATISTIC]2835;60335105;60334531;4295860224;15347712;9672044479;0;0;0;0;0;0;0;0;0;487812;0;0;27;0.06034354;
06-27 16:00:31.273  5665  5722 I Unity   : [STATISTIC]2836;40913490;40912865;4295860224;15347712;9672044479;0;0;0;0;0;0;0;0;0;344947;0;0;27;0.04091917;
06-27 16:00:31.318  5665  5722 I Unity   : [STATISTIC]2837;39231302;39230729;4295860224;15347712;9672044479;0;0;0;0;0;0;0;0;0;456251;0;0;27;0.03925234;
06-27 16:00:31.362  5665  5722 I Unity   : [STATISTIC]2838;49633333;49632708;4295860224;15347712;9672044479;0;0;0;0;0;0;0;0;0;261146;0;0;27;0.0496462;
06-27 16:00:31.403  5665  5722 I Unity   : [STATISTIC]2839;40525312;40524740;4302102528;15347712;9672044479;0;0;0;0;0;0;0;0;0;453073;0;0;27;0.0405313;
06-27 16:00:31.446  5665  5722 I Unity   : [STATISTIC]2840;44787396;44786823;4302114816;15347712;9672101943;0;0;0;0;0;0;0;0;0;395728;424635;0;27;0.04479552;
06-27 16:00:31.486  5665  5722 I Unity   : [STATISTIC]2841;35901615;35900990;4302114816;15347712;9672127759;0;0;0;0;0;0;0;0;0;372603;466927;0;27;0.03591016;
06-27 16:00:31.544  5665  5722 I Unity   : [STATISTIC]2842;48680521;48679896;4302196736;15347712;9688929551;0;0;0;0;0;0;0;0;0;359844;726458;0;27;0.04869578;
06-27 16:00:31.597  5665  5722 I Unity   : [STATISTIC]2843;57848594;57847865;4302196736;15347712;9705714959;0;0;0;0;0;0;0;0;0;492448;376666;0;27;0.0578538;
06-27 16:00:31.666  5665  5722 I Unity   : [STATISTIC]2844;66153177;66152605;4302225408;15347712;9705738535;0;0;0;0;0;0;0;0;0;557448;459375;0;27;0.06616563;
06-27 16:00:31.728  5665  5722 I Unity   : [STATISTIC]2845;60963073;60961822;4302225408;15347712;9705763111;0;0;0;0;0;0;0;0;0;623023;457240;0;27;0.06095906;
06-27 16:00:31.812  5665  5722 I Unity   : [STATISTIC]2846;90795990;90795416;4318871552;15347712;9705763111;0;0;0;0;0;0;0;0;0;7742240;258125;0;27;0.09082437;
06-27 16:00:31.897  5665  5722 I Unity   : [STATISTIC]2847;78919896;78919219;4318937088;15347712;9722548519;0;0;0;0;0;0;0;0;0;1139739;344635;0;27;0.07892942;
06-27 16:00:31.962  5665  5722 I Unity   : [STATISTIC]2848;69836406;69835886;4318937088;15347712;9722571507;0;0;0;0;0;0;0;0;0;707813;357292;0;27;0.06985161;
06-27 16:00:32.009  5665  5722 I Unity   : [STATISTIC]2849;53631354;53630885;4318969856;15347712;9722540579;0;0;0;0;0;0;0;0;0;507293;0;0;27;0.0536374;
06-27 16:00:32.057  5665  5722 I Unity   : [STATISTIC]2850;45493906;45493333;4318973952;15347712;9722540579;0;0;0;0;0;0;0;0;0;435157;0;0;27;0.04550755;
06-27 16:00:32.116  5665  5722 I Unity   : [STATISTIC]2851;50076511;50075989;4318973952;15347712;9739317795;0;0;0;0;0;0;0;0;0;432761;0;0;27;0.05008729;
06-27 16:00:32.174  5665  5722 I Unity   : [STATISTIC]2852;60210990;60210364;4318973952;15347712;9739317795;0;0;0;0;0;0;0;0;0;459948;0;0;27;0.06021958;
06-27 16:00:32.230  5665  5722 I Unity   : [STATISTIC]2853;59124896;59124323;4318973952;15347712;9739317795;0;0;0;0;0;0;0;0;0;469064;0;0;27;0.05913365;
06-27 16:00:32.284  5665  5722 I Unity   : [STATISTIC]2854;51816510;51815989;4318973952;15347712;9739294947;0;0;0;0;0;0;0;0;0;534530;0;0;27;0.05182016;
06-27 16:00:32.342  5665  5722 I Unity   : [STATISTIC]2855;57592656;57591979;4330631168;15347712;9739349023;0;0;0;0;0;0;0;0;0;390312;407188;0;27;0.05760786;
06-27 16:00:32.397  5665  5722 I Unity   : [STATISTIC]2856;54361563;54360990;4327686144;15347712;9756126239;0;0;0;0;0;0;0;0;0;452135;387865;0;27;0.05436495;
