Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT(ms),Multiplay PacketLoss,Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server),Number of Terrain Areas (Client),dtime,
13364,13566355,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13365,12909531,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13366,13130104,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13367,13901927,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13368,13397813,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13369,15436823,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,2,
13370,14484739,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13371,12801354,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13372,12728073,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13373,14321719,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13374,14040885,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13375,15007708,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,2,
13376,13606510,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13377,12977187,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13378,14315885,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13379,13762032,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13380,13940364,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13381,13409010,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13382,14307969,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13383,14101302,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13384,14595416,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13385,14280000,2018717696,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13386,15829635,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,2,
13387,12954687,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13388,13854792,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13389,13834583,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13390,13444739,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13391,14253489,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13392,14186875,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13393,13170782,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13394,13492032,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13395,13994427,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13396,14763437,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13397,14114270,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13398,12961822,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13399,13686406,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13400,14957917,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,2,
13401,13202864,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13402,13629011,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13403,14686094,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13404,13409687,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13405,13157708,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,1,
13406,20214167,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,2,
13407,30746094,2018709504,12537856,2988034055,9815,67,129,21,0,0,0,0,0,27,1,0,553,3,
13408,20473959,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,2,
13409,11079792,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13410,10706562,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13411,10655468,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13412,18965104,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,2,
13413,13360886,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13414,13640417,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13415,14239740,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13416,14239323,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13417,13514896,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13418,14095469,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13419,13590729,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13420,13145052,2018709504,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13421,14922240,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13422,14273437,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13423,14307396,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13424,12947240,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13425,13597240,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13426,14262656,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13427,14375886,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13428,13468646,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13429,13767240,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13430,14110781,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13431,13098021,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13432,13714427,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13433,14425833,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13434,13621302,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13435,13935885,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13436,14214011,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13437,14751875,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13438,12181146,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13439,13967657,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13440,14536666,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13441,16890521,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,2,
13442,14066615,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13443,13915886,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13444,13980625,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13445,12077917,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13446,14905208,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13447,14138021,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13448,13171146,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13449,14698698,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13450,13227709,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13451,13241980,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13452,13810209,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13453,14702500,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13454,13761094,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13455,13742604,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13456,13172812,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13457,14228229,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13458,14784219,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13459,13418334,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,1,
13460,18329427,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,2,
13461,16979791,2018705408,12537856,2988034055,9831,68,126,21,0,0,0,0,0,27,1,0,553,2,
13462,21317031,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13463,10869323,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13464,11363385,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13465,17366302,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13466,14208073,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13467,12781459,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13468,12819062,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13469,15156614,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13470,14325156,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13471,13700781,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13472,13487656,2018705408,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13473,12453750,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13474,15120937,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13475,13795521,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13476,14076041,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13477,13294532,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13478,14433855,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13479,13776875,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13480,13778698,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13481,13575156,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13482,15178802,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13483,14355052,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13484,11363073,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13485,13439427,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13486,14364844,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13487,15535989,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13488,13841927,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13489,12765781,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13490,13914480,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13491,14040833,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13492,13875886,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13493,14342604,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13494,15184427,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13495,13779375,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13496,12631146,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13497,14505573,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13498,15258541,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13499,12512448,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13500,14164896,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13501,14219167,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13502,12700938,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13503,13651354,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13504,16284844,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13505,13766667,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13506,12288177,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13507,14238385,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13508,14016771,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13509,13040000,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13510,14062187,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13511,15922812,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13512,12763490,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13513,13532760,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13514,12878646,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,1,
13515,20272917,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,2,
13516,27672239,2018701312,12537856,2988034055,9847,57,125,17,0,0,0,0,0,27,1,0,553,3,
13517,11478490,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13518,11673594,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13519,12713177,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13520,13157761,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13521,13167083,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13522,15185938,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13523,13611250,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13524,12961771,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13525,14164895,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13526,13467500,2018701312,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13527,15001354,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13528,14242396,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13529,12727813,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13530,13647865,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13531,15453906,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13532,14667500,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13533,11087917,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13534,13855104,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13535,13674062,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13536,15634896,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13537,14767552,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13538,11692760,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13539,12542864,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13540,16059791,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13541,14205417,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13542,11561823,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13543,14467291,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13544,13077188,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13545,15836197,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13546,13516979,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13547,12466614,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13548,14332761,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13549,16883125,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13550,14204427,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13551,12532500,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13552,13955208,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13553,14315000,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13554,13126666,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13555,13921875,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13556,13173593,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13557,13833854,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13558,15874219,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13559,13351458,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13560,13724740,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13561,13511979,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13562,13530469,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13563,13298698,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13564,14727239,2018697216,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13565,14511979,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13566,13099583,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13567,13574740,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13568,13801614,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13569,14025000,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13570,15138958,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13571,13095104,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,1,
13572,18400312,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13573,23287291,2018709504,12537856,2988034055,9863,57,126,14,0,0,0,0,0,27,1,0,553,2,
13574,14707552,2018709504,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13575,10902552,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13576,10344062,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13577,11085677,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13578,18287343,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,2,
13579,10596563,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13580,19702812,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,2,
13581,11441146,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13582,13125052,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13583,14883125,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13584,14069062,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13585,12967865,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13586,15498594,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,2,
13587,13901614,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13588,13632760,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13589,14034531,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13590,14079479,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13591,13133542,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13592,13511875,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13593,14658958,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13594,14325938,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13595,13107969,2018705408,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13596,13594427,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13597,13745104,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13598,14241615,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13599,13649791,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13600,14911042,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13601,14015781,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13602,12457292,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13603,13713854,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13604,15390782,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,2,
13605,13450834,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13606,13221927,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13607,18668698,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,2,
13608,13282240,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13609,13465885,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13610,12994115,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13611,14151823,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13612,13306094,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13613,13969323,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13614,14652968,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13615,13347135,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13616,12997968,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13617,15052605,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,2,
13618,14512864,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13619,13567448,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13620,13458281,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
13621,13591927,2018697216,12537856,2988034055,9879,57,137,30,0,0,0,0,0,27,1,0,553,1,
