
07-05 14:49:27.738  6987  7010 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 14:51:30.561  6987  7010 I Unity   : [STATISTIC]9087;15103125;0;15102760;2967154688;16220160;6587884495;27291;85052;96614;0;226250;319792;1824688;0;0;22478595;5975417;1325833;0;27;0.0151138;
07-05 14:51:30.575  6987  7010 I Unity   : [STATISTIC]9088;14601770;0;14601406;2967154688;16220160;6587884495;29167;97396;102396;0;567864;313385;1949895;0;0;15636407;4645885;1969531;0;27;0.01461198;
07-05 14:51:30.589  6987  7010 I Unity   : [STATISTIC]9089;13677395;0;13676875;2967154688;16220160;6587884495;37292;95677;80833;0;529634;313958;1773698;0;0;14365517;3937187;1929062;0;27;0.01368521;
07-05 14:51:30.604  6987  7010 I Unity   : [STATISTIC]9090;14933229;0;14932656;2967154688;16220160;6587884495;22031;84792;77396;0;613699;310989;1719688;0;0;15711870;4624792;1960157;0;27;0.01494427;
07-05 14:51:30.617  6987  7010 I Unity   : [STATISTIC]9091;14178281;0;14177865;2967154688;16220160;6587884495;23490;82343;71719;0;501457;283854;1584895;0;0;15266978;4028698;1743334;0;27;0.01419609;
07-05 14:51:30.631  6987  7010 I Unity   : [STATISTIC]9092;10673281;0;10672812;2967154688;16220160;6587884495;0;0;0;0;464843;0;0;0;0;13328023;2781927;1841302;0;27;0.01068625;
07-05 14:51:30.644  6987  7010 I Unity   : [STATISTIC]9093;18152136;0;18151771;2967154688;16220160;6587884495;23021;83334;81250;0;242447;274688;2515677;0;0;19692607;6259114;1831822;0;27;0.01816552;
07-05 14:51:30.658  6987  7010 I Unity   : [STATISTIC]9094;11306302;0;11305937;2967154688;16220160;6587884495;32813;113646;94479;0;482552;296666;1857292;0;0;12167813;1840885;1886562;0;27;0.01131578;
07-05 14:51:30.674  6987  7010 I Unity   : [STATISTIC]9095;13015781;0;13015364;2967154688;16220160;6587884495;21771;84895;78906;0;541562;365834;1685416;0;0;18384268;3448125;1963282;0;27;0.01302656;
07-05 14:51:30.687  6987  7010 I Unity   : [STATISTIC]9096;16559531;0;16559219;2967154688;16220160;6587884495;25469;92500;96198;0;568594;335364;1729739;0;0;17689372;6641355;2130105;0;27;0.0165687;
07-05 14:51:30.702  6987  7010 I Unity   : [STATISTIC]9097;14493281;0;14492969;2967154688;16220160;6587884495;24427;93490;95573;0;605573;338698;1840469;0;0;16068490;3684947;2090000;0;27;0.01450287;
07-05 14:51:30.715  6987  7010 I Unity   : [STATISTIC]9098;13219532;0;13219166;2967166976;16220160;6587884495;22344;98542;72812;0;476145;281354;1668073;0;0;14043279;3574739;1928489;0;27;0.01322922;
07-05 14:51:30.729  6987  7010 I Unity   : [STATISTIC]9099;11153698;0;11153386;2967175168;16220160;6587884495;0;0;0;0;454271;0;0;0;0;14183540;3505729;1684791;0;27;0.01116443;
07-05 14:51:30.743  6987  7010 I Unity   : [STATISTIC]9100;16423177;0;16422864;2967175168;16220160;6587884495;24271;94427;86510;0;355573;360000;1785677;0;0;16661513;6843282;1757708;0;27;0.01643333;
07-05 14:51:30.757  6987  7010 I Unity   : [STATISTIC]9101;13811979;0;13811562;2967183360;16220160;6587884495;42708;97552;90469;0;531407;303385;1784427;0;0;14373747;4234792;1887865;0;27;0.01382073;
07-05 14:51:30.771  6987  7010 I Unity   : [STATISTIC]9102;14111563;0;14111197;2967183360;16220160;6587884495;22656;84218;73489;0;497866;294115;1792916;0;0;14624114;4117396;1872240;0;27;0.0141237;
07-05 14:51:30.785  6987  7010 I Unity   : [STATISTIC]9103;13668542;0;13668177;2967175168;16220160;6587884495;23750;107083;86823;0;539218;280573;1709271;0;0;13828018;3615521;2004480;0;27;0.01368094;
07-05 14:51:30.798  6987  7010 I Unity   : [STATISTIC]9104;11492812;0;11492448;2967175168;16220160;6587884495;0;0;0;0;449635;0;0;0;0;14309737;4017136;1704479;0;27;0.01150281;
07-05 14:51:30.812  6987  7010 I Unity   : [STATISTIC]9105;19229479;0;19228854;2967175168;16220160;6587884495;22292;92604;78750;0;679220;298333;2199635;0;0;20530000;6349479;3061927;0;27;0.01923891;
07-05 14:51:30.826  6987  7010 I Unity   : [STATISTIC]9106;10487083;0;10486771;2967183360;16220160;6587884495;27969;85834;79479;0;497032;276667;1566511;0;0;10966304;947604;1766354;0;27;0.01049979;
07-05 14:51:30.840  6987  7010 I Unity   : [STATISTIC]9107;14307968;0;14307708;2967183360;16220160;6587884495;24115;87135;80730;0;568959;304792;1826458;0;0;15305882;4163802;2077239;0;27;0.0143175;
07-05 14:51:30.854  6987  7010 I Unity   : [STATISTIC]9108;13743229;0;13742656;2967183360;16220160;6587884495;27500;87188;81354;0;640730;321459;1781458;0;0;14678497;3720312;1957083;0;27;0.01375302;
07-05 14:51:30.868  6987  7010 I Unity   : [STATISTIC]9109;15264948;0;15264688;2967175168;16220160;6587884495;20313;82500;80677;0;736613;298697;1701564;0;0;16537660;4186459;2430678;0;27;0.01527484;
07-05 14:51:30.882  6987  7010 I Unity   : [STATISTIC]9110;12197500;0;12197187;2967175168;16220160;6587884495;22135;85000;73021;0;427709;294271;1647552;0;0;14717347;2619948;1699583;0;27;0.01220974;
07-05 14:51:30.896  6987  7010 I Unity   : [STATISTIC]9111;11906458;0;11905833;2967183360;16220160;6587884495;0;0;0;0;455626;0;0;0;0;14997133;4363542;1670782;0;27;0.01191615;
07-05 14:51:30.910  6987  7010 I Unity   : [STATISTIC]9112;16973959;0;16973593;2967175168;16220160;6587884495;22708;91354;87396;0;318855;418854;1801667;0;0;19429480;6780261;2109167;0;27;0.01698661;
07-05 14:51:30.924  6987  7010 I Unity   : [STATISTIC]9113;13246302;0;13245885;2967175168;16220160;6587884495;18230;82708;69739;0;612553;284427;1668906;0;0;13680940;3628230;1987396;0;27;0.01325448;
07-05 14:51:30.938  6987  7010 I Unity   : [STATISTIC]9114;13802552;0;13802083;2967175168;16220160;6587884495;22916;85729;77188;0;543282;297292;1580364;0;0;14516407;3987812;1743906;0;27;0.01381162;
07-05 14:51:30.951  6987  7010 I Unity   : [STATISTIC]9115;15192917;0;15192604;2967175168;16220160;6587884495;25781;89948;86771;0;521718;320833;1823021;0;0;16355109;4800469;2426354;0;27;0.01520823;
07-05 14:51:30.965  6987  7010 I Unity   : [STATISTIC]9116;12282239;0;12281823;2967166976;16220160;6587884495;22708;95677;78906;0;461041;307448;1701094;0;0;12842497;2896719;1745834;0;27;0.01229062;
07-05 14:51:30.979  6987  7010 I Unity   : [STATISTIC]9117;12354323;0;12353906;2967166976;16220160;6587884495;0;0;0;0;416562;0;0;0;0;15608175;4098021;1584636;0;27;0.01236323;
07-05 14:51:30.994  6987  7010 I Unity   : [STATISTIC]9118;14504219;0;14503958;2967183360;16220160;6587884495;23125;86198;78750;0;292708;310417;1626926;0;0;14744162;5783594;1457656;0;27;0.01451839;
07-05 14:51:31.008  6987  7010 I Unity   : [STATISTIC]9119;16663593;0;16663281;2967175168;16220160;6587884495;33385;101666;112448;0;519741;319271;1916094;0;0;17998331;6253281;1950938;0;27;0.01667349;
07-05 14:51:31.021  6987  7010 I Unity   : [STATISTIC]9120;14783021;0;14782604;2967175168;16220160;6587884495;35938;97292;92917;0;726561;406510;2000625;0;0;16796615;3208542;2795417;0;27;0.01479323;
07-05 14:51:31.034  6987  7010 I Unity   : [STATISTIC]9121;11574114;0;11573750;2967183360;16220160;6587884495;21615;85990;73490;0;625833;329427;1711667;0;0;12110621;1980208;2014375;0;27;0.01158542;
07-05 14:51:31.049  6987  7010 I Unity   : [STATISTIC]9122;12102969;0;12102500;2967175168;16220160;6587884495;20885;90365;78750;0;431771;339219;1690313;0;0;12402448;2999479;1733334;0;27;0.0121126;
07-05 14:51:31.063  6987  7010 I Unity   : [STATISTIC]9123;15074792;0;15074219;2967183360;16220160;6587884495;0;0;0;0;492761;0;0;0;0;26378122;6427344;2109115;0;27;0.01508349;
07-05 14:51:31.077  6987  7010 I Unity   : [STATISTIC]9124;14706563;0;14706094;2967183360;16220160;6587884495;50730;92343;124687;0;308386;365677;1953385;0;0;21004794;4936562;1679375;0;27;0.01472151;
07-05 14:51:31.091  6987  7010 I Unity   : [STATISTIC]9125;14974375;0;14974063;2967175168;16220160;6587884495;27448;82864;78385;0;663491;277604;1613853;0;0;16168230;4710729;2012813;0;27;0.01499349;
07-05 14:51:31.104  6987  7010 I Unity   : [STATISTIC]9126;13593021;0;13592605;2967166976;16220160;6587884495;20156;87552;80729;0;520469;208385;1835208;0;0;14912915;3055104;2116094;0;27;0.01360781;
07-05 14:51:31.118  6987  7010 I Unity   : [STATISTIC]9127;12440938;0;12440416;2967166976;16220160;6587884495;22448;82968;81145;0;525937;295104;1680729;0;0;13096139;2926459;1842761;0;27;0.0124512;
07-05 14:51:31.133  6987  7010 I Unity   : [STATISTIC]9128;11916354;0;11915990;2967191552;16220160;6587884495;0;0;0;0;403437;0;0;0;0;15354845;4168177;1556250;0;27;0.0119249;
07-05 14:51:31.148  6987  7010 I Unity   : [STATISTIC]9129;16310261;0;16309896;2967191552;16220160;6587884495;28907;97344;85000;0;285885;428802;1948177;0;0;16925837;6775365;1559428;0;27;0.01632427;
07-05 14:51:31.161  6987  7010 I Unity   : [STATISTIC]9130;15625729;0;15625260;2967191552;16220160;6587884495;22448;81354;85157;0;495418;211614;1688853;0;0;16527343;5482917;1848594;0;27;0.01563687;
07-05 14:51:31.174  6987  7010 I Unity   : [STATISTIC]9131;12827864;0;12827552;2967191552;16220160;6587884495;28906;81979;87604;0;511146;295989;1657709;0;0;13330003;2816250;1883177;0;27;0.01285656;
07-05 14:51:31.189  6987  7010 I Unity   : [STATISTIC]9132;13487500;0;13486406;2967183360;16220160;6587884495;20938;84792;77031;0;542760;272083;1610052;0;0;14164690;3897343;2037187;0;27;0.01351828;
07-05 14:51:31.202  6987  7010 I Unity   : [STATISTIC]9133;14391615;0;14391302;2967191552;16220160;6587884495;28021;101719;78854;0;497603;263021;1703020;0;0;15300260;4578177;1751563;0;27;0.01441026;
07-05 14:51:31.216  6987  7010 I Unity   : [STATISTIC]9134;14200520;0;14200156;2967191552;16220160;6587884495;22291;84375;94583;0;450417;284063;1656772;0;0;15432863;3802812;1863385;0;27;0.01421208;
07-05 14:51:31.229  6987  7010 I Unity   : [STATISTIC]9135;10692240;0;10691770;2967183360;16220160;6587884495;0;0;0;0;459166;0;0;0;0;13732180;3288750;1691042;0;27;0.01070328;
07-05 14:51:31.243  6987  7010 I Unity   : [STATISTIC]9136;15816042;0;15815625;2967183360;16220160;6587884495;24584;83750;77969;0;331458;273490;1611041;0;0;16302813;6173282;1688333;0;27;0.01582484;
07-05 14:51:31.258  6987  7010 I Unity   : [STATISTIC]9137;13889062;0;13888698;2967183360;16220160;6587884495;22969;85521;82969;0;522135;288958;1631718;0;0;14069992;3998594;1915937;0;27;0.01390333;
07-05 14:51:31.272  6987  7010 I Unity   : [STATISTIC]9138;14792969;0;14792552;2967183360;16220160;6587884495;28698;87239;90156;0;499948;296094;1667448;0;0;15409372;4690625;1930052;0;27;0.01480422;
07-05 14:51:31.286  6987  7010 I Unity   : [STATISTIC]9139;13957812;0;13957448;2967183360;16220160;6587884495;33958;89428;99583;0;503801;302500;1803699;0;0;14784737;4205053;1960313;0;27;0.01396651;
07-05 14:51:31.300  6987  7010 I Unity   : [STATISTIC]9140;14304271;0;14303959;2967183360;16220160;6587884495;22084;85521;80625;0;461511;309115;1676980;0;0;14900681;4540885;1988646;0;27;0.01431437;
07-05 14:51:31.314  6987  7010 I Unity   : [STATISTIC]9141;10743021;0;10742708;2967183360;16220160;6587884495;0;0;0;0;453854;0;0;0;0;13255888;3593021;1575937;0;27;0.01075594;
07-05 14:51:31.328  6987  7010 I Unity   : [STATISTIC]9142;18842813;0;18842292;2967183360;16220160;6587884495;78750;178646;226302;0;465208;410990;3022551;0;0;20054479;7107395;2183177;0;27;0.01885162;
07-05 14:51:31.342  6987  7010 I Unity   : [STATISTIC]9143;12014531;0;12014219;2967183360;16220160;6587884495;24218;97552;92396;0;512136;267708;1944427;0;0;13162658;2147187;1822291;0;27;0.01202505;
07-05 14:51:31.356  6987  7010 I Unity   : [STATISTIC]9144;13868593;0;13868021;2967183360;16220160;6587884495;31719;95729;97083;0;587866;316875;1724532;0;0;14596512;3998854;1962188;0;27;0.01387687;
07-05 14:51:31.369  6987  7010 I Unity   : [STATISTIC]9145;13815364;0;13814948;2967183360;16220160;6587884495;30364;95990;85208;0;492344;311823;1700729;0;0;14677137;3923802;1831042;0;27;0.01382865;
07-05 14:51:31.383  6987  7010 I Unity   : [STATISTIC]9146;13298906;0;13298594;2967183360;16220160;6587884495;22969;93229;99271;0;436979;283073;1684322;0;0;13782292;3863386;1792292;0;27;0.01330896;
07-05 14:51:31.398  6987  7010 I Unity   : [STATISTIC]9147;12110209;0;12109739;2967183360;16220160;6587884495;0;0;0;0;485416;0;0;0;0;15373176;4473490;1971719;0;27;0.01211724;
07-05 14:51:31.412  6987  7010 I Unity   : [STATISTIC]9148;16560573;0;16560208;2967183360;16220160;6587884495;21250;86927;81927;0;323021;291979;1622969;0;0;17432971;6618282;1606458;0;27;0.01657182;
07-05 14:51:31.425  6987  7010 I Unity   : [STATISTIC]9149;14276979;0;14276562;2967183360;16220160;6587884495;21355;90833;75156;0;479011;317083;1753334;0;0;14474683;3992396;1799115;0;27;0.01428823;
07-05 14:51:31.439  6987  7010 I Unity   : [STATISTIC]9150;13210781;0;13210521;2967183360;16220160;6587884495;26406;94635;82813;0;629376;342604;1722082;0;0;14080578;3470729;1945677;0;27;0.0132263;
07-05 14:51:31.453  6987  7010 I Unity   : [STATISTIC]9151;13643958;0;13643542;2967183360;16220160;6587884495;29062;94792;90729;0;509479;287083;1780052;0;0;14194581;3914739;1945834;0;27;0.01365234;
07-05 14:51:31.467  6987  7010 I Unity   : [STATISTIC]9152;14459271;0;14458907;2967183360;16220160;6587884495;26666;87812;76823;0;441510;340885;1697187;0;0;15326403;4489479;1833542;0;27;0.01446937;
07-05 14:51:31.481  6987  7010 I Unity   : [STATISTIC]9153;10634115;0;10633698;2967183360;16220160;6587884495;0;0;0;0;455314;0;0;0;0;13388802;3220365;1632500;0;27;0.01064656;
07-05 14:51:31.495  6987  7010 I Unity   : [STATISTIC]9154;19430417;0;19429948;2967183360;16220160;6587884495;64687;139636;188958;0;575104;468802;2718959;0;0;20742137;6967136;2716615;0;27;0.01944078;
07-05 14:51:31.508  6987  7010 I Unity   : [STATISTIC]9155;11168594;0;11168125;2967183360;16220160;6587884495;30260;96979;79844;0;543958;407604;1805885;0;0;11462761;1432448;1878177;0;27;0.01117807;
07-05 14:51:31.522  6987  7010 I Unity   : [STATISTIC]9156;14021719;0;14021250;2967183360;16220160;6587884495;23281;88646;76614;0;489219;291459;1653594;0;0;14882135;4071614;1783906;0;27;0.01403073;
07-05 14:51:31.537  6987  7010 I Unity   : [STATISTIC]9157;13977396;0;13977083;2967183360;16220160;6587884495;509270;95833;145990;0;503490;288072;2181095;0;0;14666621;3804114;1762916;0;27;0.01398995;
07-05 14:51:31.551  6987  7010 I Unity   : [STATISTIC]9158;14887760;0;14887396;2967355392;16220160;6587884495;30625;96041;131146;0;447449;401719;2536720;0;0;23943747;4207136;1744531;0;27;0.01489719;
07-05 14:51:31.564  6987  7010 I Unity   : [STATISTIC]9159;13026562;0;13026198;2967355392;16220160;6587884495;30782;98125;131093;0;403022;299688;1811406;0;0;15792451;3468281;1897239;0;27;0.01303568;
07-05 14:51:31.578  6987  7010 I Unity   : [STATISTIC]9160;12192604;0;12192240;2967355392;16220160;6587884495;0;0;0;0;475885;0;0;0;0;15908384;3484375;2466771;0;27;0.01220141;
07-05 14:51:31.593  6987  7010 I Unity   : [STATISTIC]9161;14858698;0;14858334;2967609344;16220160;6587884495;24844;104011;125469;0;289843;269896;1708072;0;0;17373698;5683021;1455313;0;27;0.01486927;
07-05 14:51:31.606  6987  7010 I Unity   : [STATISTIC]9162;15496771;0;15496302;2967609344;16220160;6587884495;25312;89844;94166;0;596095;291562;1750156;0;0;18665106;5712656;1947136;0;27;0.01550578;
07-05 14:51:31.620  6987  7010 I Unity   : [STATISTIC]9163;13604948;0;13604531;2968154112;16220160;6587990031;25625;89844;78230;553125;531043;297136;1634011;0;0;15387867;3370834;2125156;0;27;0.01361521;
07-05 14:51:31.634  6987  7010 I Unity   : [STATISTIC]9164;14107969;0;14107604;2968203264;16220160;6588030075;21198;87761;72396;352709;458126;343854;1864479;0;0;12854169;3500625;2233698;0;27;0.01413344;
07-05 14:51:31.647  6987  7010 I Unity   : [STATISTIC]9165;12136354;0;12136042;2968203264;16220160;6604807291;26875;89323;82656;0;432289;284218;1587811;0;0;9188906;2890052;1826563;0;27;0.01214818;
07-05 14:51:31.662  6987  7010 I Unity   : [STATISTIC]9166;13042812;0;13042500;2968244224;16220160;6604807291;0;0;0;0;391093;0;0;0;0;16234999;4607969;2353334;0;27;0.0130512;
07-05 14:51:31.677  6987  7010 I Unity   : [STATISTIC]9167;15759115;0;15758541;2968244224;16220160;6604807291;21979;83855;82552;0;288906;315469;1695154;0;0;19091927;5784480;1876250;0;27;0.01576615;
07-05 14:51:31.689  6987  7010 I Unity   : [STATISTIC]9168;16901145;0;16900729;2970370048;16220160;6621592699;24375;85834;79480;225209;555886;275677;1849896;0;0;19949844;4817031;3242708;0;27;0.01692667;
07-05 14:51:31.703  6987  7010 I Unity   : [STATISTIC]9169;10575052;0;10574636;2970370048;16220160;6621592699;27605;89531;75573;0;287396;309011;1735313;0;0;14024164;791719;2023282;0;27;0.01058547;
07-05 14:51:31.717  6987  7010 I Unity   : [STATISTIC]9170;15564948;0;15564479;2972454912;16220160;6621600891;25260;109844;80938;241459;434792;248229;1932761;0;0;19155112;3753073;2822031;0;27;0.01557484;
07-05 14:51:31.731  6987  7010 I Unity   : [STATISTIC]9171;12387135;0;12386719;2972807168;16220160;6621600891;21980;83386;73698;0;295208;287917;1730626;0;0;15257234;2668073;1832917;0;27;0.01239385;
07-05 14:51:31.744  6987  7010 I Unity   : [STATISTIC]9172;13094375;0;13093854;2974687232;16220160;6621634871;0;0;0;229323;433907;0;0;0;0;21723231;3500469;2975781;0;27;0.01311901;
07-05 14:51:31.758  6987  7010 I Unity   : [STATISTIC]9173;13252917;0;13252396;2974736384;16220160;6621634871;26614;90364;114427;0;314010;304688;1805469;0;0;10290782;3957083;1584375;0;27;0.01326213;
07-05 14:51:31.772  6987  7010 I Unity   : [STATISTIC]9174;13631615;0;13631302;2974736384;16220160;6621634871;24688;80468;73229;0;388645;268750;1655937;0;0;16699527;3983594;1849896;0;27;0.01364839;
07-05 14:51:31.786  6987  7010 I Unity   : [STATISTIC]9175;16442656;0;16442292;2976899072;16220160;6621651255;30053;97761;106094;426406;318906;285313;1776875;0;0;20820061;5137239;2664010;0;27;0.01645672;
07-05 14:51:31.798  6987  7010 I Unity   : [STATISTIC]9176;11506718;0;11506354;2976899072;16220160;6621651255;24375;138385;81979;0;313280;229948;1646198;0;0;8452291;2645520;1545834;0;27;0.01151443;
07-05 14:51:31.813  6987  7010 I Unity   : [STATISTIC]9177;11167813;0;11167500;2977144832;16220160;6621651255;0;0;0;417344;248021;0;0;0;0;14391614;3148438;1834322;0;27;0.01118365;
07-05 14:51:31.828  6987  7010 I Unity   : [STATISTIC]9178;16360364;0;16359896;2977144832;16220160;6621651255;22604;84062;79062;0;348542;368333;1807031;0;0;11344792;6853802;1604844;0;27;0.01636927;
07-05 14:51:31.840  6987  7010 I Unity   : [STATISTIC]9179;14868490;0;14868177;2977144832;16220160;6621651255;24271;85573;85938;0;471980;274219;1570417;0;0;16063855;5034375;1755105;0;27;0.01488208;
07-05 14:51:31.854  6987  7010 I Unity   : [STATISTIC]9180;12220833;0;12220521;2977144832;16220160;6621651255;28125;84583;82760;0;317396;306875;1805781;0;0;14920473;2419635;2048541;0;27;0.01223287;
07-05 14:51:31.868  6987  7010 I Unity   : [STATISTIC]9181;16708073;0;16707761;2979524608;16220160;6621659447;21146;89010;75000;407291;534062;290156;1675157;0;0;20105990;4446770;3371094;0;27;0.01671766;
07-05 14:51:31.881  6987  7010 I Unity   : [STATISTIC]9182;11849323;0;11848802;2979524608;16220160;6621659447;28906;84688;77292;0;379635;373490;1821824;0;0;10979898;1259688;2260104;0;27;0.01185964;
07-05 14:51:31.895  6987  7010 I Unity   : [STATISTIC]9183;13671823;0;13671511;2981814272;16220160;6621667639;0;0;0;310000;290000;0;0;0;0;17776876;2792812;3464896;0;27;0.01368391;
07-05 14:51:31.907  6987  7010 I Unity   : [STATISTIC]9184;14629010;0;14628698;2981814272;16220160;6621667639;30000;118646;88698;0;379219;461719;2142447;0;0;19028697;2865156;2114062;0;27;0.01464182;
07-05 14:51:31.920  6987  7010 I Unity   : [STATISTIC]9185;10585729;0;10585364;2981814272;16220160;6621667639;22032;94635;81458;0;494426;421198;1826772;0;0;10143751;335469;2557604;0;27;0.01059401;
07-05 14:51:31.934  6987  7010 I Unity   : [STATISTIC]9186;15284583;0;15284219;2983936000;16220160;6655230263;41718;103072;154792;372968;323751;377916;2053958;0;0;18027392;3244792;3378646;0;27;0.01529417;
07-05 14:51:31.949  6987  7010 I Unity   : [STATISTIC]9187;12891979;0;12891666;2986262528;16220160;6655254839;27136;88802;74791;235573;363281;303020;1713489;0;0;13797078;1916302;3089896;0;27;0.01289984;
07-05 14:51:31.962  6987  7010 I Unity   : [STATISTIC]9188;10896250;0;10895938;2986348544;16220160;6655254839;0;0;0;0;369375;0;0;0;0;14034847;2676146;1745365;0;27;0.01090734;
07-05 14:51:31.978  6987  7010 I Unity   : [STATISTIC]9189;15812031;0;15811719;2986348544;16220160;6655254839;31250;100782;100625;0;393645;367552;1960938;0;0;17455050;5372083;1907813;0;27;0.01582375;
07-05 14:51:31.991  6987  7010 I Unity   : [STATISTIC]9190;18315677;0;18315364;2988417024;16220160;6655263031;26927;102708;95729;281667;331874;442187;2117864;0;0;19866194;5371980;3926406;0;27;0.0183213;
07-05 14:51:32.002  6987  7010 I Unity   : [STATISTIC]9191;9427553;0;9427187;2988417024;16220160;6655263031;21198;88229;72760;0;338802;330730;1672031;0;0;12202499;76459;2087135;0;27;0.009452604;
07-05 14:51:32.018  6987  7010 I Unity   : [STATISTIC]9192;12566146;0;12565729;2988666880;16220160;6655263031;52031;88021;126719;0;505782;397917;1843594;0;0;13973180;2452656;2256875;0;27;0.01257557;
07-05 14:51:32.032  6987  7010 I Unity   : [STATISTIC]9193;15099479;0;15098750;2991230976;16220160;6655271223;0;0;0;315521;221458;0;0;0;0;18963128;5189271;3595104;0;27;0.01512396;
07-05 14:51:32.045  6987  7010 I Unity   : [STATISTIC]9194;16079219;0;16078906;2993283072;16220160;6655310819;31510;99896;86458;268698;371458;406146;2026564;0;0;12956249;4026510;2991875;0;27;0.01608922;
07-05 14:51:32.058  6987  7010 I Unity   : [STATISTIC]9195;11381719;0;11381302;2993356800;16220160;6655310819;22917;85989;79323;0;296353;299583;1649740;0;0;14980257;1172083;2666718;0;27;0.01139094;
07-05 14:51:32.073  6987  7010 I Unity   : [STATISTIC]9196;13722708;0;13722292;2993356800;16220160;6655310819;36562;130834;123750;0;593387;412761;1999063;0;0;10817971;2632448;2949479;0;27;0.01373104;
07-05 14:51:32.086  6987  7010 I Unity   : [STATISTIC]9197;15286146;0;15285782;2995679232;16220160;6655346775;24375;88489;122552;441823;331510;305937;1747656;0;0;17699477;3992396;2975052;0;27;0.0152987;
07-05 14:51:32.099  6987  7010 I Unity   : [STATISTIC]9198;13733542;0;13733125;2997760000;16220160;6655354967;23750;88333;76511;258333;434427;318698;1719739;0;0;17806404;2234427;3522968;0;27;0.01374281;
07-05 14:51:32.113  6987  7010 I Unity   : [STATISTIC]9199;10885365;0;10884896;2997760000;16220160;6655354967;22448;83490;74323;0;302188;650469;2082500;0;0;10912550;1403750;1600365;0;27;0.010895;
07-05 14:51:32.129  6987  7010 I Unity   : [STATISTIC]9200;12483802;0;12483438;2997760000;16220160;6655354967;0;0;0;0;304688;0;0;0;0;15198387;4511406;2029740;0;27;0.01249135;
07-05 14:51:32.143  6987  7010 I Unity   : [STATISTIC]9201;20151146;0;20150781;2997989376;16220160;6688909399;99115;154167;253802;0;557969;462708;3325731;0;0;22525363;6956980;3240417;0;27;0.02016781;
07-05 14:51:32.157  6987  7010 I Unity   : [STATISTIC]9202;13079531;0;13079219;2998304768;16220160;6688909399;27031;105416;94531;0;619739;436979;1925729;0;0;15559433;1799427;3272188;0;27;0.01308969;
07-05 14:51:32.169  6987  7010 I Unity   : [STATISTIC]9203;12709584;0;12709062;2998525952;16220160;6688909399;23021;91562;94063;0;288958;387968;1857500;0;0;16009380;2597188;2490677;0;27;0.01271948;
07-05 14:51:32.184  6987  7010 I Unity   : [STATISTIC]9204;13453697;0;13453281;3001020416;16220160;6688917591;22448;92552;82084;192500;540936;376666;1776406;0;0;18651770;1739167;3648594;0;27;0.0134649;
07-05 14:51:32.198  6987  7010 I Unity   : [STATISTIC]9205;15649687;0;15649323;3003072512;16220160;6688925783;23854;88386;77969;397864;443488;343802;1738438;0;0;18836872;3183594;3972812;0;27;0.01566068;
07-05 14:51:32.212  6987  7010 I Unity   : [STATISTIC]9206;11409219;0;11408854;3005325312;16220160;6688947831;0;0;0;343906;631250;0;0;0;0;9759739;1206563;3789322;0;27;0.01141839;
07-05 14:51:32.225  6987  7010 I Unity   : [STATISTIC]9207;13326042;0;13325730;3005325312;16220160;6688947831;21875;95937;78750;0;314896;417031;1931614;0;0;11145049;3619322;1651614;0;27;0.01333417;
07-05 14:51:32.240  6987  7010 I Unity   : [STATISTIC]9208;13753489;0;13753021;3005325312;16220160;6688947831;29844;86198;90833;0;513645;310677;1805886;0;0;16536923;3974323;2089011;0;27;0.01376443;
07-05 14:51:32.254  6987  7010 I Unity   : [STATISTIC]9209;17422135;0;17421875;3007508480;16220160;6688980599;32865;123020;111823;507240;580261;387968;2346771;0;0;21685979;4775156;3259583;0;27;0.01743261;
07-05 14:51:32.265  6987  7010 I Unity   : [STATISTIC]9210;10732552;0;10732239;3007508480;16220160;6688986263;28490;88229;86146;0;590104;309688;1677344;0;0;13748801;1025625;2160886;0;27;0.01074088;
07-05 14:51:32.282  6987  7010 I Unity   : [STATISTIC]9211;9885260;0;9884896;3007508480;16220160;6688986263;0;0;0;0;499322;0;0;0;0;12809790;2330834;1963750;0;27;0.009895052;
07-05 14:51:32.296  6987  7010 I Unity   : [STATISTIC]9212;20547448;0;20547136;3007508480;16220160;6688986263;75886;162813;193334;0;365156;412864;2959739;0;0;25097193;8144270;2364740;0;27;0.02055823;
07-05 14:51:32.307  6987  7010 I Unity   : [STATISTIC]9213;12003646;0;12003281;3007508480;16220160;6688986263;28073;141406;92656;0;525573;297656;1874113;0;0;15064328;2257552;1912084;0;27;0.01201177;
07-05 14:51:32.323  6987  7010 I Unity   : [STATISTIC]9214;10091041;0;10090312;3007508480;16220160;6688986263;21093;110938;73177;0;612760;291562;1674322;0;0;12779895;1032448;1929635;0;27;0.01009838;
